

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	438	20	20	131.0	7
1	335	429	14	20	151.5	7
2	325	386	13	20	63.0	7
3	558	384	18	20	122.0	7
4	353	369	7	20	22.0	7
5	73	281	20	16	96.5	7
6	160	220	13	20	50.5	7
7	198	216	10	20	126.5	7
8	230	103	19	20	239.0	7
9	423	76	18	20	69.0	7
10	68	31	16	20	87.5	7
11	599	17	16	20	202.0	7
12	383	15	14	20	114.0	7
13	547	14	20	20	149.0	7	[3, 8, 1, 5, 2, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	438	20	20	131.0	8
1	336	429	14	20	151.5	8
2	325	388	13	20	63.0	8
3	560	384	18	20	122.0	8
4	359	369	2	20	19.0	8
5	74	283	20	15	93.5	8
6	160	221	13	20	50.5	8
7	200	216	10	20	126.5	8
8	231	103	19	20	239.0	8
9	425	76	18	20	69.0	8
10	69	33	16	20	87.5	8
11	601	18	16	21	203.0	8
12	383	16	14	20	114.0	8
13	549	14	20	20	149.0	8	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	439	20	20	131.0	9
1	336	429	14	20	151.5	9
2	325	388	13	20	63.0	9
3	561	385	18	20	126.0	9
4	361	371	2	20	19.0	9
5	74	283	20	15	93.5	9
6	160	221	13	20	50.5	9
7	200	218	10	20	126.5	9
8	233	104	19	20	239.0	9
9	425	76	18	20	68.0	9
10	69	33	16	20	87.5	9
11	601	18	16	20	202.0	9
12	385	17	14	20	113.0	9
13	549	16	20	20	149.0	9	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	252	439	20	20	131.0	10
1	338	431	14	20	150.5	10
2	327	388	13	20	63.0	10
3	561	385	18	20	122.5	10
4	361	373	2	20	19.0	10
5	74	283	21	15	104.0	10
6	160	222	13	20	50.5	10
7	200	219	10	20	126.5	10
8	234	104	19	20	239.0	10
9	426	77	18	20	66.0	10
10	70	35	16	20	87.5	10
11	601	19	16	20	202.0	10
12	387	17	14	20	113.0	10
13	550	16	20	20	149.0	10	[3, 8, 1, 5, 1, 2, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	252	439	20	20	131.0	11
1	338	432	14	20	150.5	11
2	327	389	13	20	63.0	11
3	561	385	18	20	122.5	11
4	361	374	2	20	19.0	11
5	76	284	20	15	93.5	11
6	161	222	13	20	50.5	11
7	201	220	10	20	127.5	11
8	234	106	19	20	239.0	11
9	426	79	18	20	65.0	11
10	71	37	16	20	87.5	11
11	603	19	16	20	202.0	11
12	388	17	14	20	113.0	11
13	550	16	20	20	154.5	11	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	253	439	20	20	131.0	12
1	339	432	14	20	151.5	12
2	327	390	13	20	63.0	12
3	561	387	18	20	125.0	12
4	362	374	2	20	19.0	12
5	77	286	20	15	93.5	12
6	161	222	13	20	50.5	12
7	201	220	10	20	126.5	12
8	236	108	19	20	239.0	12
9	428	80	18	20	69.0	12
10	73	37	16	20	88.0	12
11	603	20	16	20	202.0	12
12	388	17	14	20	109.0	12
13	550	16	20	20	149.0	12	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	253	441	20	20	131.0	13
1	340	434	14	20	151.5	13
2	327	392	13	20	63.0	13
3	561	387	18	20	122.0	13
4	362	374	2	20	19.0	13
5	78	286	20	15	93.5	13
6	163	222	13	20	50.5	13
7	201	220	10	20	127.5	13
8	236	110	19	20	239.0	13
9	428	82	18	20	75.5	13
10	73	37	16	20	88.0	13
11	604	21	16	20	202.0	13
12	389	19	14	20	109.0	13
13	552	16	20	20	149.0	13	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	442	20	20	131.0	14
1	341	434	14	20	151.5	14
2	328	394	13	20	63.0	14
3	563	387	18	20	122.0	14
4	364	374	2	20	19.0	14
5	80	288	20	15	93.5	14
6	164	222	13	20	50.5	14
7	201	220	10	20	127.5	14
8	238	112	19	20	239.0	14
9	428	83	18	20	69.0	14
10	73	37	16	20	88.0	14
11	602	23	20	20	206.0	14
12	389	20	14	20	109.0	14
13	553	17	20	20	149.0	14	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	256	444	20	20	131.0	15
1	342	434	14	20	151.5	15
2	328	396	13	20	62.0	15
3	564	389	18	20	122.0	15
4	364	376	2	20	19.0	15
5	80	288	20	15	93.5	15
6	165	223	13	20	50.5	15
7	201	220	10	20	127.5	15
8	240	114	19	20	239.0	15
9	430	83	18	20	69.0	15
10	75	38	16	20	88.0	15
11	606	24	16	20	202.0	15
12	390	20	14	20	109.0	15
13	555	17	20	20	149.0	15	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	256	444	20	20	131.0	16
1	343	434	14	20	151.5	16
2	328	396	13	20	62.0	16
3	565	391	18	20	122.0	16
4	364	377	2	20	19.0	16
5	80	288	20	15	93.5	16
6	165	223	13	20	50.5	16
7	201	220	10	20	127.5	16
8	242	115	19	20	239.0	16
9	430	83	19	20	77.5	16
10	77	38	16	20	88.0	16
11	606	25	16	20	202.0	16
12	392	20	14	20	109.0	16
13	555	17	20	20	149.0	16	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	444	20	20	131.0	17
1	345	435	14	20	151.5	17
2	328	398	13	20	62.0	17
3	567	391	21	20	130.0	17
4	365	379	2	20	19.0	17
5	80	288	20	15	93.5	17
6	165	224	13	20	50.5	17
7	201	222	15	20	144.5	17
8	242	116	19	20	239.0	17
9	431	83	18	20	69.0	17
10	78	39	16	20	88.0	17
11	607	26	16	20	202.0	17
12	393	20	14	20	109.0	17
13	555	18	20	20	149.0	17	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	444	20	20	131.0	18
1	345	437	14	20	151.5	18
2	328	400	13	20	62.0	18
3	567	391	18	20	122.0	18
4	366	379	2	20	19.0	18
5	80	290	20	15	93.5	18
6	167	225	13	21	58.5	18
7	203	223	10	20	126.5	18
8	242	117	19	20	239.0	18
9	429	81	21	23	71.5	18
10	78	41	16	20	88.0	18
11	607	26	16	20	202.0	18
12	393	20	14	20	109.0	18
13	555	18	20	20	149.0	18	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	444	20	20	131.0	19
1	347	437	14	20	151.5	19
2	329	400	13	20	62.0	19
3	567	392	18	20	122.0	19
4	366	381	2	20	19.0	19
5	82	292	20	15	93.5	19
6	169	227	13	20	50.5	19
7	203	223	10	20	126.5	19
8	242	118	19	20	239.0	19
9	433	86	18	20	69.0	19
10	79	41	16	20	88.0	19
11	607	27	16	20	202.0	19
12	393	22	14	20	109.0	19
13	555	18	20	22	153.0	19	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	445	20	20	131.0	20
1	347	439	14	20	151.5	20
2	330	402	13	20	63.0	20
3	567	393	18	20	122.0	20
4	368	381	2	20	19.0	20
5	84	293	20	15	93.5	20
6	171	227	13	20	50.5	20
7	203	223	10	20	127.5	20
8	242	120	19	20	239.0	20
9	433	88	18	20	69.0	20
10	80	41	16	20	88.0	20
11	609	27	16	20	202.0	20
12	395	24	14	20	109.0	20
13	557	20	20	20	149.0	20	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	445	20	20	131.0	21
1	347	439	14	20	151.5	21
2	329	402	14	20	70.5	21
3	567	394	18	20	122.0	21
4	368	382	2	20	19.0	21
5	84	293	20	15	93.5	21
6	172	227	13	20	50.5	21
7	203	223	10	20	127.5	21
8	242	120	19	20	245.0	21
9	433	89	18	20	69.0	21
10	80	42	16	20	88.0	21
11	609	27	16	20	202.0	21
12	395	26	14	20	109.0	21
13	557	22	20	20	149.0	21	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	445	20	20	131.0	22
1	348	440	14	20	151.5	22
2	330	403	13	20	63.0	22
3	569	396	18	20	122.0	22
4	369	382	2	20	19.0	22
5	86	293	20	15	93.5	22
6	173	228	13	20	50.5	22
7	204	224	10	20	127.5	22
8	243	122	19	20	239.0	22
9	435	91	18	20	69.0	22
10	82	42	16	20	88.0	22
11	609	29	16	20	202.0	22
12	396	26	14	20	109.0	22
13	559	22	20	20	149.0	22	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	446	20	20	131.0	23
1	349	441	14	20	151.5	23
2	331	403	13	20	63.0	23
3	569	396	18	20	123.0	23
4	369	382	2	20	19.0	23
5	86	294	20	15	93.5	23
6	175	228	13	20	50.5	23
7	206	224	10	20	127.5	23
8	243	124	19	20	239.0	23
9	435	93	18	20	69.0	23
10	82	42	16	20	88.0	23
11	609	30	16	20	202.0	23
12	397	28	14	20	109.0	23
13	559	24	20	20	149.0	23	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	446	20	20	131.0	24
1	350	441	19	20	153.5	24
2	331	404	13	20	63.0	24
3	569	396	18	20	125.5	24
4	371	383	2	20	19.0	24
5	86	295	20	15	93.5	24
6	177	228	13	20	50.5	24
7	208	224	10	20	126.5	24
8	243	125	19	20	239.0	24
9	436	95	18	20	68.0	24
10	83	42	16	20	88.5	24
11	611	30	16	20	202.0	24
12	397	30	14	20	107.0	24
13	559	24	20	20	149.0	24	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 0, 7, 2]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	446	20	20	131.0	25
1	351	441	14	20	150.5	25
2	331	404	13	20	63.0	25
3	569	397	18	20	125.5	25
4	371	383	2	20	19.0	25
5	87	296	20	15	93.5	25
6	177	229	13	20	50.5	25
7	208	226	10	20	126.5	25
8	243	125	19	20	239.0	25
9	438	97	18	20	68.0	25
10	85	43	16	20	87.5	25
11	397	32	14	20	108.0	25
12	611	30	16	20	202.0	25
13	559	25	20	20	149.0	25
14	123	6	20	20	136.0	25	[3, 8, 1, 5, 1, 1, 1, 8, 0, 7, 3, 7, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	446	20	20	131.0	26
1	351	442	14	20	158.5	26
2	332	406	13	20	63.0	26
3	569	399	18	20	125.5	26
4	371	384	2	20	19.0	26
5	87	298	22	15	96.5	26
6	179	231	13	20	49.5	26
7	208	226	10	20	126.5	26
8	245	127	19	20	239.0	26
9	438	98	18	20	68.0	26
10	85	44	16	20	87.5	26
11	397	34	14	20	108.0	26
12	612	30	16	20	202.0	26
13	559	27	20	20	149.0	26
14	124	6	20	20	136.0	26	[3, 8, 1, 5, 1, 2, 1, 8, 0, 7, 3, 7, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	448	20	20	131.0	27
1	352	442	14	20	150.5	27
2	334	406	13	20	63.0	27
3	569	400	18	20	125.5	27
4	372	384	2	20	19.0	27
5	7	380	14	20	98.0	27
6	89	299	20	15	93.5	27
7	180	231	13	20	49.5	27
8	208	227	10	20	126.5	27
9	247	127	19	20	239.0	27
10	440	98	18	20	68.0	27
11	87	44	16	20	87.5	27
12	612	30	16	20	202.0	27
13	560	28	20	20	149.0	27
14	126	8	20	20	136.5	27	[3, 8, 1, 5, 1, 7, 1, 1, 8, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	448	20	20	131.0	28
1	354	442	14	20	150.5	28
2	334	407	13	20	63.0	28
3	570	401	18	20	125.5	28
4	372	384	2	20	19.0	28
5	8	380	14	20	98.0	28
6	89	300	20	15	93.5	28
7	181	231	13	20	49.5	28
8	208	227	10	20	126.5	28
9	247	127	19	20	239.0	28
10	440	99	18	20	68.0	28
11	88	44	16	20	87.5	28
12	613	32	16	20	202.0	28
13	562	30	20	20	150.5	28
14	126	8	20	20	136.5	28	[3, 8, 1, 5, 1, 7, 1, 1, 8, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	448	20	20	131.0	29
1	355	442	14	20	150.5	29
2	335	407	13	20	63.0	29
3	570	401	18	21	123.5	29
4	374	385	2	20	19.0	29
5	8	380	14	20	98.0	29
6	89	301	20	15	93.5	29
7	182	231	13	20	49.5	29
8	210	227	10	20	126.5	29
9	229	203	11	20	66.5	29
10	248	127	19	20	239.0	29
11	442	100	18	20	68.0	29
12	88	46	16	20	87.5	29
13	613	33	16	20	202.0	29
14	562	32	20	20	149.0	29
15	126	9	20	20	136.5	29	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	450	20	20	131.0	30
1	356	442	14	20	150.5	30
2	336	407	13	20	63.0	30
3	571	402	18	20	125.5	30
4	376	387	2	20	19.0	30
5	10	381	14	20	98.0	30
6	90	302	20	15	93.5	30
7	182	233	13	20	50.5	30
8	210	227	10	20	126.5	30
9	229	203	13	20	67.0	30
10	249	127	19	20	239.0	30
11	442	101	18	20	68.0	30
12	89	46	16	24	95.0	30
13	562	34	20	20	149.0	30
14	613	33	16	20	202.0	30
15	126	9	20	20	136.5	30	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 0, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	266	451	20	20	131.0	31
1	356	442	14	20	150.5	31
2	336	408	13	20	63.0	31
3	571	404	18	20	126.5	31
4	378	387	2	20	19.0	31
5	12	382	17	20	104.0	31
6	90	301	20	16	104.5	31
7	182	233	13	20	50.5	31
8	212	229	10	20	126.5	31
9	229	203	13	20	67.0	31
10	249	127	19	20	239.0	31
11	443	103	18	20	68.0	31
12	89	48	16	20	87.5	31
13	563	36	20	20	149.0	31
14	614	34	16	20	202.0	31
15	126	11	20	20	136.5	31	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 0, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	451	20	20	131.0	32
1	355	444	16	21	156.5	32
2	336	409	13	20	63.0	32
3	573	404	18	20	122.5	32
4	380	388	2	20	19.0	32
5	12	383	14	20	98.0	32
6	90	303	20	15	93.5	32
7	184	233	13	20	49.5	32
8	212	229	10	20	126.5	32
9	229	204	13	20	67.0	32
10	251	128	19	20	239.0	32
11	443	103	18	20	68.0	32
12	90	48	16	20	87.5	32
13	565	36	20	20	149.0	32
14	614	34	16	20	202.0	32
15	126	11	20	20	136.5	32	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 0, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	451	20	20	131.0	33
1	358	444	14	20	150.5	33
2	336	410	13	20	63.0	33
3	575	406	18	20	125.5	33
4	381	390	2	20	19.0	33
5	14	385	14	20	98.0	33
6	92	305	20	15	93.5	33
7	184	233	13	20	49.5	33
8	212	230	10	20	126.5	33
9	230	204	13	20	67.0	33
10	253	130	19	20	239.0	33
11	445	103	18	20	68.0	33
12	90	48	16	20	87.5	33
13	565	36	20	20	149.0	33
14	614	35	16	20	202.0	33
15	128	12	20	20	136.5	33	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 0, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	453	20	20	131.0	34
1	358	445	14	20	150.5	34
2	336	411	13	20	63.0	34
3	575	408	18	20	125.5	34
4	382	390	2	20	19.0	34
5	14	387	14	20	98.0	34
6	93	306	20	15	93.5	34
7	185	233	13	20	49.5	34
8	212	232	10	20	126.5	34
9	232	204	13	20	67.0	34
10	253	132	19	20	239.0	34
11	445	104	18	20	68.0	34
12	92	48	16	20	87.5	34
13	616	36	16	20	202.0	34
14	565	36	20	20	149.0	34
15	128	12	20	20	136.5	34	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	454	20	20	131.0	35
1	358	445	14	20	150.5	35
2	337	412	13	20	63.0	35
3	576	408	18	20	125.5	35
4	382	390	2	20	19.0	35
5	14	389	14	20	98.0	35
6	93	307	20	15	93.5	35
7	187	234	13	20	49.5	35
8	212	233	10	20	126.5	35
9	232	205	13	20	67.0	35
10	255	132	19	20	238.0	35
11	445	104	18	20	68.0	35
12	93	49	16	20	87.5	35
13	616	38	16	20	202.0	35
14	567	37	20	20	149.0	35
15	130	13	20	20	136.5	35	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	455	20	20	131.0	36
1	358	447	14	20	151.5	36
2	337	414	13	20	63.0	36
3	576	409	18	20	125.0	36
4	383	392	2	20	19.0	36
5	14	389	14	20	98.0	36
6	93	307	20	15	93.5	36
7	187	236	13	20	49.5	36
8	214	233	10	20	126.5	36
9	233	205	13	20	66.5	36
10	251	133	23	20	244.0	36
11	446	104	18	20	68.0	36
12	94	49	16	20	87.5	36
13	569	39	20	20	149.0	36
14	616	38	16	20	202.0	36
15	130	13	20	20	136.0	36	[3, 8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 0, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	270	455	20	20	136.5	37
1	359	449	14	20	151.5	37
2	339	414	13	20	63.0	37
3	576	410	18	20	125.0	37
4	383	393	2	20	19.0	37
5	16	389	14	20	98.0	37
6	93	307	20	15	98.5	37
7	188	237	13	20	49.5	37
8	216	235	10	20	126.5	37
9	233	206	13	20	67.0	37
10	257	133	19	20	239.0	37
11	447	104	18	20	68.0	37
12	94	49	16	20	87.5	37
13	617	40	16	20	202.0	37
14	570	39	20	20	149.0	37
15	132	14	20	20	132.5	37	[3, 8, 1, 5, 1, 7, 2, 1, 8, 3, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	271	456	20	20	131.0	38
1	361	451	14	20	151.5	38
2	340	415	13	20	63.0	38
3	577	410	18	20	125.0	38
4	384	393	2	20	19.0	38
5	17	389	14	20	98.0	38
6	95	307	20	15	93.5	38
7	216	237	10	20	126.5	38
8	188	237	13	20	49.5	38
9	233	206	13	20	67.0	38
10	257	134	19	20	239.0	38
11	447	106	18	20	79.5	38
12	94	50	16	20	87.5	38
13	617	40	16	20	201.0	38
14	570	39	20	20	149.0	38
15	134	14	20	20	132.5	38	[3, 8, 1, 5, 1, 7, 1, 8, 1, 3, 0, 7, 3, 0, 2, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	361	451	14	20	151.5	39
1	341	415	13	20	63.0	39
2	577	410	18	20	125.0	39
3	384	392	3	21	20.5	39
4	17	391	14	20	98.0	39
5	95	307	20	15	93.5	39
6	218	239	10	20	126.5	39
7	188	237	13	20	49.5	39
8	233	206	13	20	67.0	39
9	257	134	19	20	239.0	39
10	449	106	18	20	69.0	39
11	94	51	16	20	87.5	39
12	572	41	20	20	149.0	39
13	134	15	20	20	132.5	39
14	50	7	9	20	63.5	39	[8, 1, 5, 1, 7, 1, 8, 1, 3, 0, 7, 3, 2, 3, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	362	451	14	20	151.5	40
1	343	417	13	20	63.0	40
2	578	410	18	20	125.0	40
3	384	393	2	20	19.0	40
4	17	391	14	20	98.0	40
5	95	307	20	15	93.5	40
6	218	239	10	20	127.5	40
7	188	239	13	20	49.5	40
8	235	208	13	20	67.0	40
9	258	136	19	20	239.0	40
10	449	107	18	20	69.0	40
11	95	51	19	20	93.5	40
12	572	41	20	20	149.0	40
13	136	16	20	20	132.5	40
14	50	9	9	20	63.5	40	[8, 1, 5, 1, 7, 1, 8, 1, 3, 0, 7, 3, 2, 3, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	363	451	14	20	151.5	41
1	345	418	13	20	63.0	41
2	579	410	18	20	125.0	41
3	384	393	2	20	19.0	41
4	17	391	14	20	98.0	41
5	95	308	20	15	93.5	41
6	188	240	13	20	49.5	41
7	220	239	10	20	127.5	41
8	237	209	13	20	66.5	41
9	260	136	19	20	239.0	41
10	449	107	18	20	69.0	41
11	95	51	16	20	87.5	41
12	572	41	20	20	149.0	41
13	137	16	20	20	132.5	41
14	50	11	9	20	63.5	41	[8, 1, 5, 1, 7, 1, 1, 8, 3, 0, 7, 3, 2, 3, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	363	451	14	20	151.5	42
1	345	419	13	20	63.0	42
2	579	410	18	20	125.0	42
3	386	393	2	20	19.0	42
4	17	391	14	20	98.0	42
5	97	308	20	15	93.5	42
6	221	241	11	20	135.5	42
7	189	240	13	20	49.5	42
8	237	209	13	20	66.5	42
9	449	107	18	20	69.0	42
10	95	53	16	20	87.5	42
11	573	41	20	20	149.0	42
12	137	17	20	20	132.5	42
13	50	11	9	20	63.5	42	[8, 1, 5, 1, 7, 1, 8, 1, 3, 7, 3, 2, 3, 3]

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	365	451	14	20	151.5	43
1	345	419	13	20	63.0	43
2	579	410	18	20	125.0	43
3	386	395	2	20	19.0	43
4	17	391	14	20	98.0	43
5	97	308	20	15	93.5	43
6	223	241	10	20	127.5	43
7	190	240	13	20	49.5	43
8	237	210	13	20	66.5	43
9	449	107	18	20	75.5	43
10	97	54	16	20	87.5	43
