

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
5	465	138	10	20	118.0	11
6	238	114	18	20	163.0	11
7	153	93	12	20	106.5	11
8	555	59	13	20	105.0	11
9	224	13	19	20	115.0	11
10	139	8	14	20	62.5	11

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	572	329	14	20	128.5	12
1	295	241	14	21	120.5	12
2	284	174	19	20	221.5	12
3	209	164	18	20	67.5	12
4	541	156	12	20	112.0	12
5	465	140	10	20	118.0	12
6	240	116	18	20	164.0	12
7	154	94	12	20	106.5	12
8	555	59	13	20	105.0	12
9	226	13	20	20	114.0	12
10	140	8	14	20	62.5	12

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	573	329	14	20	128.5	13
1	295	243	14	20	116.5	13
2	284	174	19	20	221.5	13
3	211	164	18	20	67.5	13
4	541	158	12	20	112.0	13
5	466	140	10	20	118.0	13
6	240	116	18	20	164.0	13
7	156	96	12	20	106.5	13
8	557	59	13	20	105.0	13
9	228	15	20	20	114.0	13
10	140	9	14	20	62.5	13

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	573	331	14	20	128.5	14
1	297	243	14	20	116.5	14
2	285	174	19	20	221.5	14
3	211	165	18	20	67.5	14
4	541	160	12	20	112.0	14
5	467	141	10	20	118.0	14
6	240	116	18	20	164.0	14
7	157	97	12	20	106.5	14
8	557	59	13	20	105.0	14
9	230	15	20	22	121.0	14
10	140	9	14	20	62.5	14

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	574	331	14	20	128.5	15
1	297	243	14	20	116.5	15
2	285	175	19	20	221.5	15
3	211	165	18	20	67.5	15
4	543	162	12	20	112.0	15
5	467	141	10	20	118.0	15
6	240	118	18	20	164.0	15
7	158	99	12	20	106.5	15
8	557	60	13	20	105.0	15
9	230	19	20	20	114.0	15
10	141	9	14	20	62.5	15

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	574	331	14	20	128.5	16
1	297	243	14	20	116.5	16
2	285	175	19	20	221.5	16
3	212	165	18	20	67.5	16
4	545	162	12	20	112.0	16
5	467	141	10	20	118.0	16
6	240	118	18	20	164.0	16
7	158	99	12	20	106.5	16
8	558	61	13	20	105.0	16
9	231	21	20	20	114.0	16
10	142	9	14	20	62.5	16

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	574	333	14	20	128.5	17
1	297	245	14	20	116.5	17
2	286	175	19	20	221.5	17
3	214	165	18	20	67.5	17
4	546	163	12	20	112.0	17
5	467	142	10	20	118.0	17
6	241	119	18	20	164.0	17
7	160	99	12	20	106.5	17
8	560	63	13	20	105.0	17
9	231	22	20	20	114.0	17
10	143	10	14	20	62.5	17

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	574	335	14	20	137.0	18
1	299	246	14	20	117.0	18
2	286	177	19	20	221.5	18
3	214	165	18	20	67.5	18
4	547	164	12	20	112.0	18
5	467	142	10	20	118.0	18
6	241	120	18	20	164.0	18
7	161	101	12	20	106.5	18
8	561	63	14	20	109.5	18
9	231	24	20	20	114.0	18
10	143	10	14	20	62.5	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	575	336	14	20	128.5	19
1	299	246	14	20	117.0	19
2	288	177	19	20	221.5	19
3	214	166	18	20	67.5	19
4	547	164	12	20	112.0	19
5	467	142	10	20	118.0	19
6	241	120	18	20	164.0	19
7	161	101	12	20	106.5	19
8	562	65	13	20	104.0	19
9	232	26	20	20	114.0	19
10	144	12	14	20	62.5	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	577	336	14	20	128.5	20
1	300	246	14	20	116.5	20
2	288	177	19	20	221.5	20
3	214	166	18	20	67.5	20
4	548	164	12	20	112.0	20
5	469	143	10	20	118.5	20
6	243	121	18	20	164.0	20
7	162	101	12	20	106.5	20
8	563	65	13	20	104.0	20
9	234	26	20	20	114.0	20
10	145	12	14	20	62.5	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	578	336	14	23	135.0	21
1	300	246	14	20	116.5	21
2	290	178	19	20	221.5	21
3	216	166	18	20	67.5	21
4	548	165	12	20	112.0	21
5	243	121	18	20	164.0	21
6	162	102	12	20	106.5	21
7	563	67	13	20	104.0	21
8	236	27	20	20	114.0	21
9	147	12	14	20	63.5	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	579	338	14	20	128.5	22
1	300	246	14	20	116.5	22
2	290	178	19	20	221.5	22
3	216	166	18	20	67.5	22
4	548	165	12	20	112.0	22
5	243	121	18	20	164.0	22
6	162	102	12	20	106.5	22
7	564	69	13	20	104.0	22
8	236	28	20	20	114.0	22
9	149	14	14	20	62.5	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	579	338	14	20	128.5	23
1	301	247	14	20	116.5	23
2	291	180	19	20	221.5	23
3	217	168	18	20	67.5	23
4	550	165	12	20	112.0	23
5	245	122	18	20	164.0	23
6	163	103	12	20	106.5	23
7	564	69	13	20	104.0	23
8	237	29	20	20	114.0	23
9	149	14	14	20	62.5	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	579	340	14	20	128.5	24
1	303	247	14	20	119.5	24
2	293	181	19	20	221.5	24
3	219	170	18	20	67.5	24
4	550	165	12	20	112.0	24
5	247	123	18	20	162.0	24
6	163	103	12	20	105.5	24
7	567	69	12	20	103.0	24
8	238	31	20	20	115.0	24
9	149	15	14	20	62.5	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	579	340	14	20	128.5	25
1	305	247	14	20	115.0	25
2	295	181	19	20	221.5	25
3	220	172	18	20	67.5	25
4	550	165	12	20	112.0	25
5	249	123	18	20	163.0	25
6	163	104	12	20	105.5	25
7	569	69	12	20	103.0	25
8	239	32	20	20	124.0	25
9	149	15	14	20	62.5	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	580	340	14	20	128.5	26
1	307	247	14	20	116.0	26
2	10	220	12	20	60.5	26
3	295	181	19	20	221.5	26
4	220	173	18	20	67.5	26
5	550	165	12	20	112.0	26
6	250	122	18	23	168.5	26
7	164	106	12	20	105.5	26
8	569	69	12	20	103.0	26
9	239	34	20	20	115.0	26
10	149	17	14	20	62.5	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	580	342	14	20	128.5	27
1	309	247	14	20	116.0	27
2	11	220	12	20	60.5	27
3	296	181	19	20	221.5	27
4	221	173	18	20	67.5	27
5	550	165	12	20	112.0	27
6	250	125	18	20	163.0	27
7	164	107	12	20	105.5	27
8	569	69	12	20	103.0	27
9	240	34	20	20	115.0	27
10	149	19	14	20	62.5	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	580	342	14	20	128.5	28
1	310	248	14	20	117.0	28
2	13	220	12	20	60.5	28
3	297	183	19	20	229.0	28
4	221	174	18	20	67.5	28
5	550	165	12	20	112.0	28
6	251	127	18	20	164.0	28
7	166	108	12	20	105.5	28
8	569	71	12	20	103.0	28
9	241	34	20	20	115.0	28
10	150	21	14	20	62.5	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	580	343	14	20	128.5	29
1	311	248	14	20	117.0	29
2	15	220	12	20	60.5	29
3	298	183	19	20	221.5	29
4	223	174	18	20	67.5	29
5	550	167	12	20	112.0	29
6	251	129	18	20	164.0	29
7	166	108	12	20	105.5	29
8	569	71	12	20	103.0	29
9	242	36	20	20	115.0	29
10	150	21	14	20	62.5	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	581	343	14	20	128.5	30
1	313	249	14	20	117.0	30
2	17	220	12	20	60.5	30
3	300	184	19	20	221.5	30
4	223	174	18	20	72.5	30
5	551	169	12	20	112.0	30
6	253	129	18	20	163.0	30
7	166	108	12	20	105.5	30
8	569	67	12	25	105.5	30
9	242	37	20	20	115.0	30
10	150	21	14	20	62.5	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	583	343	14	20	128.5	31
1	313	249	14	20	117.0	31
2	17	222	12	20	60.5	31
3	300	186	19	24	229.0	31
4	224	176	18	20	67.5	31
5	552	169	12	20	112.0	31
6	253	131	18	20	163.0	31
7	166	108	12	20	121.5	31
8	569	74	12	20	103.0	31
9	242	39	20	20	115.0	31
10	151	21	14	20	62.5	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	585	343	14	25	131.0	32
1	313	249	14	20	117.0	32
2	18	222	12	20	60.5	32
3	301	188	19	20	221.5	32
4	226	176	18	20	67.5	32
5	553	170	12	20	112.0	32
6	253	133	18	20	163.0	32
7	166	110	12	20	105.5	32
8	570	74	12	20	103.0	32
9	242	40	20	20	115.0	32
10	152	21	14	20	62.5	32
11	95	8	20	20	117.5	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	586	344	14	20	128.5	33
1	313	249	14	20	117.0	33
2	18	223	12	20	60.5	33
3	301	189	19	20	221.5	33
4	226	176	18	20	67.5	33
5	554	170	12	20	112.0	33
6	254	133	20	20	168.0	33
7	166	110	12	20	105.5	33
8	570	74	12	20	103.0	33
9	242	40	20	20	115.0	33
10	152	21	14	20	62.5	33
11	97	8	20	20	118.0	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	586	346	14	20	128.5	34
1	311	249	17	20	121.5	34
2	18	224	12	20	60.5	34
3	301	189	19	20	221.5	34
4	226	178	18	20	86.0	34
5	556	170	12	20	112.0	34
6	254	134	18	20	163.0	34
7	166	111	12	20	105.5	34
8	570	74	12	20	103.0	34
9	243	41	20	20	115.0	34
10	153	21	14	20	62.5	34
11	99	10	20	20	118.0	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	587	347	14	20	128.5	35
1	316	249	14	20	117.0	35
2	18	224	12	20	60.5	35
3	301	191	19	20	221.5	35
4	228	178	18	20	67.5	35
5	557	172	12	20	112.0	35
6	254	134	18	20	163.0	35
7	166	112	12	20	105.5	35
8	572	75	12	20	103.0	35
9	245	43	20	20	115.0	35
10	153	22	14	20	62.5	35
11	99	12	20	20	121.5	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	587	348	14	20	128.5	36
1	316	251	14	20	116.5	36
2	18	224	12	20	60.5	36
3	301	193	19	20	223.0	36
4	229	179	18	20	67.5	36
5	559	172	12	20	112.0	36
6	255	134	18	20	164.0	36
7	168	112	12	20	106.5	36
8	571	76	13	20	105.0	36
9	247	43	20	20	115.0	36
10	154	23	14	20	62.5	36
11	99	14	20	20	121.5	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	588	350	14	20	128.5	37
1	317	252	14	20	115.5	37
2	19	224	12	20	103.0	37
3	303	193	19	20	223.0	37
4	230	179	18	20	67.5	37
5	559	172	12	20	112.0	37
6	257	134	18	20	164.0	37
7	168	114	12	20	106.5	37
8	572	77	13	20	105.0	37
9	249	43	20	20	115.0	37
10	154	24	14	20	65.0	37
11	99	16	20	20	121.5	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	590	350	18	20	134.0	38
1	317	252	14	20	115.5	38
2	19	224	12	20	60.5	38
3	305	193	19	20	223.0	38
4	230	180	18	20	67.5	38
5	560	172	12	20	112.0	38
6	259	134	18	20	164.0	38
7	169	114	12	20	106.5	38
8	572	78	13	20	105.0	38
9	249	45	20	20	115.0	38
10	154	26	14	20	62.5	38
11	99	16	20	20	121.5	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	592	352	14	20	128.5	39
1	317	252	14	20	116.5	39
2	19	226	12	20	60.5	39
3	307	193	19	20	221.5	39
4	231	182	18	20	67.5	39
5	561	172	12	20	112.0	39
6	259	134	18	20	164.0	39
7	169	114	12	20	106.5	39
8	573	78	13	20	104.0	39
9	251	45	20	20	115.0	39
10	154	26	14	20	62.5	39
11	100	17	20	20	121.5	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	594	352	14	20	128.5	40
1	317	252	14	20	116.5	40
2	19	228	12	20	60.5	40
3	307	193	19	20	221.5	40
4	231	182	18	20	67.5	40
5	561	172	12	20	112.0	40
6	260	135	18	20	164.0	40
7	171	116	12	20	106.5	40
8	574	79	13	20	104.0	40
9	251	47	20	20	115.0	40
10	155	26	14	20	62.5	40
11	99	19	23	20	126.0	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	595	352	14	20	128.5	41
1	319	252	14	20	115.5	41
2	20	230	12	20	60.5	41
3	308	193	19	21	225.0	41
4	231	183	18	20	67.5	41
5	562	172	12	20	112.0	41
6	260	135	18	20	164.0	41
7	173	117	12	20	106.5	41
8	576	81	13	20	104.0	41
9	252	47	20	20	115.0	41
10	155	27	14	20	62.5	41
11	104	20	20	20	121.5	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	596	352	14	20	128.5	42
1	320	252	14	20	116.5	42
2	20	230	12	20	60.5	42
3	309	195	19	20	221.5	42
4	231	183	18	20	67.5	42
5	562	172	12	20	112.0	42
6	260	135	18	20	164.0	42
7	175	118	12	20	106.5	42
8	576	81	13	20	104.0	42
9	252	49	20	20	115.0	42
10	155	27	14	20	62.5	42
11	104	20	20	20	121.5	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	597	352	14	20	128.5	43
1	21	231	12	20	60.5	43
2	311	197	19	20	221.5	43
3	232	183	18	20	67.5	43
4	562	173	12	20	112.0	43
5	260	135	18	20	164.0	43
6	175	118	12	20	106.5	43
7	576	82	13	20	104.0	43
8	252	49	20	20	115.0	43
9	155	28	14	20	62.5	43
10	106	21	20	20	121.5	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	597	352	14	20	128.5	44
1	22	233	12	20	60.5	44
2	311	197	19	20	221.5	44
3	234	185	18	20	66.5	44
4	562	173	12	20	112.0	44
5	261	136	18	20	164.0	44
6	175	118	12	20	106.5	44
7	578	83	13	20	104.0	44
8	253	49	20	20	115.0	44
9	155	30	14	20	62.5	44
10	108	21	20	20	121.5	44

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	599	353	14	20	128.5	45
1	23	233	12	20	60.5	45
2	311	198	19	20	221.5	45
3	236	185	18	20	66.5	45
4	562	173	12	20	112.0	45
5	261	138	18	20	164.0	45
6	177	118	12	20	106.5	45
7	578	85	13	20	104.0	45
8	255	49	20	20	115.0	45
9	155	30	14	20	62.5	45
10	110	23	20	20	121.5	45

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	600	355	14	20	128.5	46
1	24	233	12	20	60.5	46
2	313	198	19	20	221.5	46
3	236	186	18	20	67.5	46
4	563	173	12	20	112.0	46
5	261	140	18	20	164.0	46
6	177	120	12	20	105.5	46
7	578	85	13	20	104.0	46
8	257	49	20	20	115.0	46
9	155	32	14	20	62.5	46
10	111	25	20	20	121.0	46

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	600	357	14	20	128.5	47
1	24	233	12	20	60.5	47
2	313	200	20	20	227.0	47
3	238	186	18	20	67.5	47
4	565	173	12	20	112.0	47
5	263	141	18	24	171.0	47
6	177	120	12	20	106.5	47
7	578	87	13	20	104.0	47
8	257	50	20	20	115.0	47
9	156	32	14	20	62.5	47
10	111	27	20	20	121.5	47

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	602	358	14	20	128.5	48
1	24	235	12	20	60.5	48
2	315	200	19	20	221.5	48
3	239	188	18	20	67.5	48
4	565	174	12	20	112.0	48
5	265	143	18	20	164.0	48
6	179	120	12	20	106.5	48
7	579	87	13	20	103.5	48
8	259	52	20	20	115.0	48
9	156	33	14	20	62.5	48
10	113	28	20	20	121.5	48

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	604	358	14	20	128.5	49
1	24	235	12	20	60.5	49
2	316	200	19	20	221.5	49
3	240	189	18	20	67.5	49
4	565	174	12	20	112.0	49
5	265	145	18	20	164.0	49
6	178	121	13	20	109.0	49
7	581	88	13	20	103.5	49
8	259	52	20	20	115.0	49
9	158	33	14	20	62.5	49
10	113	29	20	20	121.5	49

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	605	358	14	20	128.5	50
1	25	236	12	20	60.5	50
2	318	202	19	20	221.5	50
3	240	189	18	20	67.5	50
4	565	174	12	20	112.0	50
5	265	145	18	20	230.5	50
6	179	123	12	20	106.5	50
7	581	88	13	20	103.5	50
8	259	53	20	20	115.0	50
9	158	35	14	20	62.5	50
10	113	31	20	20	121.5	50

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	606	360	14	20	128.5	51
1	26	236	12	20	60.5	51
2	320	203	19	20	221.5	51
3	242	191	18	20	67.5	51
4	565	176	12	20	112.0	51
5	266	145	18	20	163.0	51
6	180	123	12	20	106.5	51
7	581	89	13	20	103.5	51
8	259	53	20	20	115.0	51
9	158	37	14	20	62.5	51
10	115	31	20	20	121.5	51

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	608	360	14	20	128.5	52
1	27	236	15	20	67.5	52
2	320	203	19	20	221.5	52
3	242	191	18	20	67.5	52
4	566	176	12	20	112.0	52
5	494	161	10	20	118.0	52
6	266	145	18	20	163.0	52
7	180	124	12	20	106.5	52
8	581	90	13	20	103.5	52
9	261	53	20	20	115.0	52
10	158	37	14	20	62.5	52
11	115	32	20	20	121.5	52

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	610	360	14	20	128.5	53
1	27	238	12	20	60.5	53
2	320	204	19	20	221.5	53
3	244	192	18	20	67.5	53
4	567	177	12	20	112.0	53
5	494	161	10	20	118.0	53
6	267	145	18	20	163.0	53
7	180	125	12	20	106.5	53
8	583	90	13	20	103.5	53
9	262	54	20	20	115.0	53
10	159	39	14	20	62.5	53
11	115	33	20	20	121.5	53

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	610	362	14	20	128.5	54
1	27	239	12	20	60.5	54
2	322	205	19	20	221.5	54
3	245	192	18	20	67.5	54
4	569	177	12	20	112.0	54
5	494	163	10	20	118.0	54
6	269	146	18	20	163.0	54
7	180	126	12	20	106.5	54
8	583	91	13	20	103.5	54
9	263	56	20	20	115.0	54
10	159	40	14	20	62.5	54
11	117	34	20	20	121.5	54

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	612	362	14	20	128.5	55
1	27	239	12	20	60.5	55
2	323	205	19	20	221.5	55
3	246	192	18	20	67.5	55
4	568	178	13	20	113.0	55
5	494	163	10	20	118.0	55
6	270	146	18	20	163.0	55
7	182	126	12	20	106.5	55
8	583	91	13	20	103.5	55
9	263	58	20	20	115.0	55
10	161	41	14	20	62.5	55
11	117	35	20	20	121.5	55

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	612	363	14	20	128.5	56
1	27	241	12	20	60.5	56
2	323	207	19	20	221.5	56
3	248	192	18	20	67.5	56
4	570	180	12	20	112.0	56
5	494	163	10	20	118.0	56
6	271	148	18	20	163.0	56
7	184	128	12	20	106.5	56
8	583	93	13	20	103.5	56
9	263	58	20	20	115.0	56
10	161	43	14	20	62.5	56
11	117	36	20	20	121.5	56

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	613	365	14	20	128.5	57
1	29	241	12	20	60.5	57
2	323	207	19	20	221.5	57
3	248	194	18	20	67.5	57
4	570	180	12	20	112.0	57
5	495	163	10	20	118.0	57
6	273	148	18	20	163.0	57
7	185	130	12	20	106.5	57
8	585	93	13	20	103.5	57
9	264	60	20	20	115.0	57
10	163	44	14	20	62.5	57
11	117	37	20	20	121.5	57

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	366	14	20	128.5	58
1	31	242	12	20	60.5	58
2	323	207	19	20	221.5	58
3	250	194	18	20	66.5	58
4	572	180	12	20	112.0	58
5	495	165	10	20	118.0	58
6	274	149	18	20	163.0	58
7	187	132	12	20	106.5	58
8	585	95	13	20	102.0	58
9	265	62	20	20	115.0	58
10	165	45	14	20	62.5	58
11	117	37	20	20	121.5	58

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	615	366	14	20	128.5	59
1	32	243	12	20	60.5	59
2	325	207	19	20	221.5	59
3	252	195	18	20	66.5	59
4	572	181	12	20	112.0	59
5	497	166	10	20	118.0	59
6	274	151	18	20	163.0	59
7	187	134	12	20	106.5	59
8	10	128	14	20	115.5	59
9	585	97	13	20	103.0	59
10	266	64	20	20	115.0	59
11	165	47	14	20	62.5	59
12	118	37	20	20	121.5	59

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	616	366	14	20	129.5	60
1	32	243	12	20	60.5	60
2	326	209	19	20	221.5	60
3	254	197	18	20	67.5	60
4	573	183	12	20	112.0	60
5	498	168	10	20	118.0	60
6	275	151	18	20	165.0	60
7	187	135	12	20	105.5	60
8	11	128	14	20	115.5	60
9	585	98	13	20	104.0	60
10	266	64	20	20	115.0	60
11	165	49	14	20	62.5	60
12	119	38	20	20	121.5	60

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	616	366	14	20	129.5	61
1	32	243	12	20	60.5	61
2	328	209	19	20	221.5	61
3	256	197	18	20	67.5	61
4	575	183	12	20	112.0	61
5	498	170	10	20	118.0	61
6	277	153	18	20	165.0	61
7	188	137	12	20	105.5	61
8	11	128	14	20	115.5	61
9	586	98	13	20	104.0	61
10	266	66	20	20	115.0	61
11	167	51	14	20	62.5	61
12	119	38	20	20	121.5	61

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	618	368	14	20	142.0	62
1	32	245	12	20	60.5	62
