

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
1	242	414	6	6	5.0	257
1	299	402	20	17	80.5	257
2	183	389	16	20	67.0	257
3	314	365	16	20	77.0	257
4	248	340	20	20	189.0	257
5	576	317	18	20	113.5	257
6	419	294	16	20	188.5	257
7	143	290	14	20	176.5	257
8	210	286	11	20	104.0	257
9	509	278	19	20	260.5	257
10	98	256	255	155	1305.0	257
10	587	204	20	15	82.0	257
11	299	192	16	16	32.5	257
12	157	192	20	20	248.0	257
13	302	152	15	20	74.5	257
14	588	124	10	20	76.0	257
15	108	107	9	20	59.0	257
16	386	80	14	22	91.5	257
17	73	57	10	20	52.5	257

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	286	424	19	9	66.5	258
1	290	415	6	4	8.0	258
1	299	402	20	17	80.5	258
2	183	391	16	20	67.0	258
3	316	365	16	20	77.0	258
4	250	342	20	20	190.0	258
5	577	319	18	20	112.5	258
6	421	294	16	20	188.5	258
7	145	291	14	20	176.5	258
8	211	286	11	20	104.0	258
9	506	279	22	20	266.0	258
10	98	256	255	155	1307.0	258
10	587	204	20	15	81.0	258
11	300	192	16	17	38.0	258
12	159	192	20	20	248.0	258
13	302	152	15	20	74.5	258
14	588	125	10	20	76.0	258
15	108	107	9	20	59.0	258
16	386	81	14	20	86.0	258
17	73	57	10	20	52.5	258

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	288	425	19	9	66.5	259
1	292	416	6	4	8.0	259
1	301	403	20	17	80.5	259
2	185	392	16	20	67.0	259
3	316	367	15	20	76.5	259
4	250	342	20	20	190.0	259
5	578	321	18	20	113.5	259
6	422	296	16	20	187.5	259
7	145	292	14	20	176.5	259
8	212	286	11	20	104.0	259
9	511	281	19	20	260.5	259
10	98	256	255	155	1318.5	259
10	589	206	20	15	81.5	259
11	159	192	20	20	248.0	259
12	301	191	16	18	40.5	259
13	302	153	15	20	74.5	259
14	590	125	10	20	76.0	259
15	108	109	9	20	59.0	259
16	5	87	20	17	63.0	259
17	387	83	14	20	86.0	259
18	73	58	10	20	52.5	259

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	288	425	19	11	70.0	260
1	292	418	6	4	8.0	260
1	301	403	20	17	80.5	260
2	187	392	16	20	67.0	260
3	317	367	15	20	76.5	260
4	250	344	20	20	190.5	260
5	580	321	18	20	112.5	260
6	423	296	16	20	187.5	260
7	146	292	14	20	176.5	260
8	212	287	11	20	104.0	260
9	513	281	19	20	260.5	260
10	98	256	255	155	1317.5	260
10	589	207	20	15	81.5	260
11	159	194	20	20	248.0	260
12	303	191	16	20	202.0	260
13	302	153	15	20	74.5	260
14	592	126	10	20	76.0	260
15	108	110	9	20	59.0	260
16	5	89	20	17	69.0	260
17	389	83	14	20	86.0	260
18	73	60	10	20	52.5	260

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	288	425	19	13	73.0	261
1	292	420	6	4	8.0	261
1	301	403	20	17	80.5	261
2	187	392	16	20	67.0	261
3	318	369	16	20	81.0	261
4	251	345	20	20	190.0	261
5	581	321	18	20	112.5	261
6	424	297	16	20	188.5	261
7	148	294	14	20	176.5	261
8	212	287	11	20	104.0	261
9	513	283	19	20	260.5	261
10	98	256	255	155	1317.0	261
10	589	208	20	15	81.5	261
11	160	196	20	20	248.0	261
12	305	191	16	20	208.0	261
13	304	153	15	20	74.5	261
14	592	126	10	20	76.0	261
15	109	111	9	20	60.0	261
16	6	90	20	17	68.5	261
17	389	83	15	20	89.5	261
18	73	60	10	20	52.5	261

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	425	19	15	76.5	262
1	294	422	5	4	6.5	262
1	302	403	20	17	80.5	262
2	188	393	16	20	67.0	262
3	319	369	16	20	76.5	262
4	253	346	20	20	190.5	262
5	582	321	18	20	111.5	262
6	494	310	4	3	4.0	262
6	424	297	16	20	188.5	262
7	148	295	14	20	176.5	262
8	214	287	11	20	104.0	262
9	513	283	19	20	260.5	262
10	98	256	255	155	1317.0	262
10	590	210	20	15	82.5	262
11	160	198	20	20	248.0	262
12	305	192	16	20	210.0	262
13	305	153	15	20	74.5	262
14	475	141	8	3	4.0	262
14	593	128	10	20	76.0	262
15	111	111	9	20	60.0	262
16	6	90	20	17	68.5	262
17	391	83	14	20	86.0	262
18	74	60	10	20	52.5	262

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	425	19	15	76.5	263
1	294	422	7	4	9.0	263
1	304	403	20	17	80.5	263
2	189	393	16	20	67.0	263
3	321	371	16	20	76.5	263
4	254	348	20	20	190.5	263
5	583	321	18	20	112.5	263
6	425	297	16	20	188.5	263
7	148	296	14	20	176.5	263
8	216	287	11	20	104.0	263
9	514	283	19	20	260.5	263
10	98	256	255	155	1320.5	263
10	591	210	20	15	81.5	263
11	161	198	20	20	248.0	263
12	305	192	16	20	210.0	263
13	305	155	15	20	74.5	263
14	188	135	6	6	5.0	263
14	593	128	10	20	99.5	263
15	113	111	9	20	60.0	263
16	7	91	20	17	68.5	263
17	391	84	14	20	86.0	263
18	74	60	10	20	52.5	263

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	290	421	19	19	90.0	264
1	305	403	20	17	80.0	264
2	190	391	16	23	72.5	264
3	151	382	10	23	92.5	264
4	323	373	16	20	77.5	264
5	254	349	20	21	196.5	264
6	583	321	18	20	111.5	264
7	425	299	16	20	188.5	264
8	148	297	14	20	176.5	264
9	216	289	11	20	104.0	264
10	514	283	19	20	260.5	264
11	98	256	255	155	1218.0	264
11	591	210	20	15	81.5	264
12	161	198	20	20	247.0	264
13	305	192	16	20	210.0	264
14	305	155	15	20	74.5	264
15	593	128	10	20	76.0	264
16	114	111	9	20	60.0	264
17	7	93	20	17	68.5	264
18	391	84	14	20	87.0	264
19	76	61	10	20	52.5	264

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	291	421	19	19	92.5	265
1	307	403	20	17	80.5	265
2	190	396	16	20	66.0	265
3	152	384	10	20	91.5	265
4	325	373	16	20	77.5	265
5	254	352	20	20	190.0	265
6	585	321	18	20	111.5	265
7	426	300	16	20	188.5	265
8	148	297	14	20	176.5	265
9	217	291	11	20	104.0	265
10	516	283	19	20	260.5	265
11	98	256	255	155	1209.0	265
11	593	210	20	15	81.5	265
12	161	199	20	20	247.0	265
13	305	192	16	20	210.0	265
14	307	156	15	20	74.5	265
15	593	130	10	20	76.0	265
16	115	112	9	20	60.0	265
17	8	95	20	17	68.5	265
18	392	85	14	20	87.0	265
19	78	63	10	20	52.5	265

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	292	426	19	14	75.0	266
1	296	421	8	5	13.5	266
1	307	404	21	17	88.0	266
2	192	397	16	20	66.0	266
3	151	384	11	25	104.5	266
4	326	373	16	20	77.5	266
5	254	352	20	20	192.0	266
6	585	321	18	20	111.5	266
7	426	300	16	20	188.5	266
8	148	297	14	20	176.5	266
9	219	291	11	20	104.0	266
10	516	283	19	20	260.5	266
11	98	256	255	155	1209.0	266
11	593	210	20	15	81.5	266
12	163	199	20	20	247.0	266
13	307	192	16	20	210.0	266
14	309	157	15	20	72.5	266
15	593	131	10	20	76.0	266
16	116	114	9	20	60.0	266
17	10	96	20	17	68.5	266
18	392	87	14	20	87.0	266
19	80	65	10	20	52.5	266

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	293	427	19	13	73.0	267
1	297	421	7	5	9.5	267
1	307	405	20	17	80.5	267
2	192	398	16	20	66.0	267
3	152	386	10	24	98.5	267
4	328	375	16	20	77.5	267
5	254	353	20	20	190.0	267
6	587	322	18	20	111.5	267
7	427	300	16	20	188.5	267
8	148	297	14	20	176.5	267
9	220	293	11	20	104.0	267
10	516	283	19	20	260.5	267
11	98	256	255	155	1209.0	267
11	595	212	20	15	81.5	267
12	164	199	20	20	247.0	267
13	307	194	16	20	210.0	267
14	311	158	15	20	72.5	267
15	593	132	10	20	76.0	267
16	118	115	9	20	60.0	267
17	10	96	20	17	68.5	267
18	392	87	14	20	87.0	267
19	80	65	10	20	52.5	267
20	88	30	5	3	6.0	267

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	295	427	19	13	73.0	268
1	299	422	5	4	6.5	268
1	307	405	20	17	80.0	268
2	194	398	16	20	66.0	268
3	153	386	11	26	109.5	268
4	330	376	16	20	77.5	268
5	256	353	20	20	190.0	268
6	587	322	18	20	111.5	268
7	428	302	16	20	188.5	268
8	148	299	14	20	176.5	268
9	220	293	11	20	104.0	268
10	517	283	19	20	260.5	268
11	98	256	255	155	1209.0	268
11	595	212	20	15	81.5	268
12	166	199	20	20	247.0	268
13	307	194	16	20	210.0	268
14	313	160	15	20	73.5	268
15	593	134	10	20	76.0	268
16	119	116	9	20	60.0	268
17	10	96	20	17	68.5	268
18	393	87	15	20	95.0	268
19	80	67	10	20	52.5	268

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	429	19	11	70.0	269
1	301	422	4	4	4.5	269
1	308	407	20	17	80.0	269
2	196	398	16	20	66.0	269
3	154	388	11	24	96.5	269
4	330	376	16	20	77.5	269
5	256	353	20	20	190.0	269
6	587	323	18	20	111.5	269
7	428	302	16	20	188.5	269
8	148	300	14	20	176.5	269
9	220	293	11	20	104.0	269
10	517	283	19	20	260.5	269
11	98	256	255	155	1212.0	269
11	596	213	20	14	80.5	269
12	168	201	20	20	248.0	269
13	307	195	16	20	210.0	269
14	315	160	15	20	67.0	269
15	593	136	10	20	76.0	269
16	119	116	9	20	60.0	269
17	10	97	20	17	68.5	269
18	393	89	14	20	86.0	269
19	82	69	10	20	52.5	269

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	429	19	11	70.0	270
1	301	422	4	4	4.5	270
1	308	407	20	17	80.0	270
2	197	398	16	20	66.0	270
3	155	388	10	24	99.0	270
4	330	378	16	20	77.5	270
5	256	353	20	20	190.0	270
6	589	323	18	20	111.5	270
7	430	302	16	20	188.5	270
8	149	301	14	20	176.5	270
9	220	292	12	21	111.5	270
10	517	283	19	20	260.5	270
11	98	256	255	155	1209.0	270
11	596	215	20	14	80.5	270
12	168	201	20	20	248.0	270
13	309	197	16	20	210.0	270
14	315	160	15	20	67.0	270
15	595	136	10	20	76.0	270
16	119	117	9	20	60.0	270
17	10	98	20	17	68.5	270
18	395	89	14	20	86.0	270
19	84	70	10	20	52.5	270

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	431	19	9	66.5	271
1	301	422	4	4	4.5	271
1	308	409	20	17	80.0	271
2	198	398	16	20	66.0	271
3	155	390	10	20	92.5	271
4	330	378	16	20	77.5	271
5	256	355	20	20	190.0	271
6	589	323	18	20	111.5	271
7	461	308	5	6	6.0	271
7	431	302	16	20	188.5	271
8	149	301	14	20	176.5	271
9	221	293	11	20	104.0	271
10	518	285	19	20	260.5	271
11	98	256	255	155	1209.0	271
11	596	215	20	14	80.5	271
12	168	201	20	20	248.0	271
13	311	198	16	20	217.5	271
14	317	161	15	14	56.5	271
15	597	136	10	20	76.0	271
16	119	117	9	20	60.0	271
17	12	98	20	17	68.5	271
18	395	89	14	20	86.0	271
19	86	72	10	20	51.5	271
20	269	63	7	5	6.0	271

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	432	19	8	60.5	272
1	301	422	4	4	4.5	272
1	308	411	20	17	80.0	272
2	198	398	16	20	66.0	272
3	157	391	10	20	91.5	272
4	330	378	16	20	77.5	272
5	257	355	20	20	190.0	272
6	589	324	18	20	111.5	272
7	433	302	16	20	188.5	272
8	149	302	14	20	177.5	272
9	221	295	11	20	104.0	272
10	518	285	19	20	260.5	272
11	98	256	255	155	1209.0	272
11	596	215	20	14	80.5	272
12	170	202	20	20	248.0	272
13	311	198	16	20	210.0	272
14	319	163	15	8	44.0	272
15	597	136	10	20	76.0	272
16	121	118	9	20	60.0	272
17	13	100	20	17	68.5	272
18	395	91	14	20	86.0	272
19	88	74	10	20	52.5	272

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	432	19	8	60.5	273
1	301	422	4	4	4.5	273
1	308	411	20	17	80.0	273
2	200	399	16	20	66.0	273
3	158	391	10	20	92.5	273
4	330	379	16	20	77.5	273
5	257	356	20	21	198.5	273
6	591	324	18	20	113.0	273
7	435	304	16	20	188.5	273
8	149	303	14	20	176.5	273
9	221	295	11	20	104.0	273
10	520	285	19	20	260.5	273
11	98	256	255	155	1210.0	273
11	596	215	20	14	80.5	273
12	170	202	20	20	248.0	273
13	311	198	16	21	214.5	273
14	320	163	15	7	42.5	273
15	597	138	10	20	76.0	273
16	122	120	9	20	60.0	273
17	392	107	3	3	2.5	273
17	13	102	20	17	68.5	273
18	395	93	14	20	86.0	273
19	88	74	10	20	52.5	273

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	433	19	8	65.0	274
1	301	423	4	4	4.5	274
1	308	411	20	17	80.0	274
2	202	400	16	20	66.0	274
3	159	391	10	20	92.5	274
4	330	381	16	20	77.5	274
5	258	356	20	20	190.5	274
6	591	326	18	20	113.0	274
7	435	306	16	20	188.5	274
8	151	303	14	20	176.5	274
9	223	296	11	20	104.0	274
10	522	285	19	20	260.5	274
11	98	256	255	155	1215.0	274
11	596	216	20	15	81.5	274
12	172	204	20	20	253.0	274
13	311	198	16	20	210.0	274
14	326	176	8	7	7.0	274
14	322	163	15	7	40.0	274
15	597	138	10	20	76.0	274
16	123	121	9	20	60.0	274
17	13	102	20	17	68.5	274
18	395	93	14	20	86.0	274
19	88	74	10	20	52.5	274

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	434	19	8	65.0	275
1	301	424	4	4	4.5	275
1	308	412	20	17	80.0	275
2	202	400	16	20	66.0	275
3	159	391	10	20	92.5	275
4	330	382	16	20	77.5	275
5	259	357	20	20	190.0	275
6	591	328	18	20	113.0	275
7	435	308	16	20	188.5	275
8	480	303	7	4	7.0	275
8	153	303	14	20	176.5	275
9	223	298	16	20	106.5	275
10	524	285	19	20	260.5	275
11	98	256	255	155	1209.0	275
11	596	217	20	14	80.5	275
12	172	206	20	20	248.0	275
13	313	198	16	20	215.0	275
14	327	173	11	12	21.5	275
15	323	165	14	7	33.5	275
16	599	138	10	20	76.0	275
17	125	121	9	20	60.0	275
18	13	104	20	17	74.5	275
19	397	93	14	20	86.0	275
20	90	74	10	20	52.5	275

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	434	19	8	66.0	276
1	301	424	4	4	4.5	276
1	308	411	20	18	81.0	276
2	204	400	16	20	67.0	276
3	159	393	10	20	92.5	276
4	332	382	16	20	76.5	276
5	260	357	20	20	190.5	276
6	593	328	18	20	112.5	276
7	435	310	16	20	188.5	276
8	153	305	14	20	176.5	276
9	225	298	11	20	104.0	276
10	524	286	19	20	260.5	276
11	98	256	255	155	1209.0	276
11	597	219	20	15	76.0	276
12	172	206	20	20	247.0	276
13	315	199	16	20	210.0	276
14	329	172	11	13	26.0	276
15	325	165	14	7	28.5	276
16	599	139	10	20	75.0	276
17	127	121	9	20	60.0	276
18	15	104	20	17	68.5	276
19	397	94	14	20	86.0	276
20	90	74	10	20	52.5	276

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	435	19	9	67.5	277
1	301	426	5	4	6.5	277
1	309	413	20	17	80.0	277
2	204	402	16	20	65.0	277
3	159	394	10	20	92.5	277
4	334	383	16	20	76.5	277
5	260	359	20	20	190.5	277
6	594	328	18	20	112.5	277
7	437	312	16	20	188.5	277
8	154	305	14	20	176.5	277
9	225	298	11	20	104.0	277
10	525	286	19	20	260.5	277
11	98	256	255	155	1209.0	277
11	598	219	20	15	75.0	277
12	174	208	20	20	246.0	277
13	317	201	16	20	210.0	277
14	329	172	11	15	30.0	277
15	325	167	11	7	20.5	277
16	599	140	10	20	75.0	277
17	127	121	9	20	60.0	277
18	382	105	3	7	4.0	277
18	17	104	20	17	68.5	277
19	399	94	14	20	86.0	277
20	90	74	10	20	52.5	277

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	297	437	19	8	66.0	278
1	301	426	7	5	9.5	278
1	311	415	20	17	80.0	278
2	204	404	16	20	64.5	278
3	161	396	10	20	92.5	278
4	334	383	16	20	76.5	278
5	260	360	20	20	190.5	278
6	594	330	18	20	112.5	278
7	438	313	16	20	188.5	278
8	154	305	14	20	176.5	278
9	225	299	11	20	104.0	278
10	525	286	19	20	260.5	278
11	98	256	255	155	1217.5	278
11	599	219	20	15	75.0	278
12	175	208	20	20	246.0	278
13	317	201	16	20	210.0	278
14	329	172	11	15	30.0	278
15	325	167	11	7	20.5	278
16	600	140	10	20	75.0	278
17	128	123	9	20	59.0	278
18	17	105	20	17	68.5	278
19	399	95	14	20	84.0	278
20	90	74	10	20	51.5	278

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	436	19	11	71.0	279
1	302	429	8	4	12.5	279
1	313	415	20	17	80.0	279
2	204	404	16	20	65.0	279
3	162	396	10	20	92.5	279
4	334	383	16	20	76.5	279
5	260	362	20	20	190.5	279
6	596	330	18	20	112.5	279
7	438	313	16	20	188.5	279
8	156	307	14	20	176.5	279
9	225	300	11	20	104.0	279
10	525	286	19	20	260.5	279
11	98	256	255	155	1209.0	279
11	599	219	20	15	75.0	279
12	175	209	20	20	247.0	279
13	319	201	16	20	210.0	279
14	329	172	11	15	30.0	279
15	325	167	11	7	20.5	279
16	602	142	10	20	75.0	279
17	129	123	9	20	60.0	279
18	18	105	20	17	68.5	279
19	400	97	13	18	77.5	279
20	90	74	10	20	52.5	279

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	428	19	19	85.5	280
1	314	417	20	17	80.0	280
2	204	406	16	20	65.0	280
3	164	396	10	20	92.5	280
4	334	383	16	20	79.5	280
5	260	362	20	20	190.5	280
6	598	332	18	20	112.5	280
7	438	314	16	20	188.5	280
8	158	308	18	20	184.5	280
9	225	301	11	20	104.0	280
10	525	286	19	20	260.5	280
11	119	266	6	3	8.0	280
11	98	256	255	155	1218.5	280
11	599	219	20	15	75.0	280
12	175	209	20	20	247.0	280
13	320	202	16	20	210.0	280
14	546	197	6	4	6.0	280
14	330	171	11	16	32.0	280
15	326	167	10	7	16.0	280
16	603	142	10	20	75.0	280
17	131	125	9	20	60.0	280
18	19	106	20	17	68.5	280
19	400	97	13	18	78.5	280
20	92	75	10	20	52.5	280

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	298	429	19	18	93.5	281
1	315	418	22	17	88.5	281
2	204	406	16	20	67.0	281
3	164	396	10	20	92.5	281
4	335	384	16	20	77.5	281
5	261	362	20	20	190.5	281
6	599	332	18	20	112.5	281
7	439	314	16	20	188.5	281
8	158	310	14	20	176.5	281
9	226	301	11	20	104.0	281
10	525	287	19	20	260.5	281
11	98	256	255	155	1217.5	281
11	599	219	20	15	75.0	281
12	177	209	20	20	247.0	281
13	320	204	16	20	210.0	281
14	330	171	11	17	32.5	281
15	326	169	7	6	10.0	281
15	603	142	10	20	75.0	281
16	133	126	9	20	59.0	281
17	19	106	20	17	68.5	281
18	401	97	13	19	79.0	281
19	93	76	10	20	52.5	281
20	471	33	7	4	8.0	281

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	300	430	19	18	84.5	282
1	316	418	20	17	84.5	282
2	206	408	16	20	68.0	282
3	164	396	10	20	92.5	282
4	335	384	16	20	77.5	282
5	263	362	20	20	190.5	282
6	599	332	18	20	112.5	282
7	440	314	16	20	188.5	282
8	160	308	14	22	185.0	282
9	227	301	11	20	104.0	282
10	527	287	19	20	260.5	282
11	98	256	255	155	1209.0	282
11	601	221	20	15	75.0	282
12	179	209	20	20	247.0	282
13	321	204	16	20	210.0	282
14	330	171	11	17	32.5	282
15	326	169	7	6	10.0	282
15	603	143	10	20	75.0	282
16	134	126	9	20	59.0	282
17	19	107	20	17	68.5	282
18	401	98	13	18	77.5	282
19	93	78	10	20	52.5	282

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	300	431	19	18	84.5	283
1	316	419	20	17	79.5	283
2	207	409	16	20	67.0	283
3	166	398	10	20	92.5	283
4	337	384	16	20	77.5	283
5	264	364	20	20	190.5	283
6	599	332	18	20	112.5	283
7	440	315	16	20	188.5	283
8	162	311	14	20	176.5	283
9	227	301	11	20	104.0	283
10	527	287	19	20	260.5	283
11	98	256	255	158	1214.5	283
11	601	223	20	14	74.0	283
12	179	210	20	20	247.0	283
13	321	204	20	20	215.0	283
14	331	170	11	18	33.5	283
15	327	169	5	5	4.5	283
15	605	145	10	20	75.0	283
16	134	126	9	20	59.0	283
17	19	107	20	17	68.5	283
18	402	99	13	20	80.0	283
19	92	82	3	3	2.5	283
19	93	78	10	20	52.5	283

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	300	431	19	18	84.5	284
1	316	419	20	17	79.5	284
2	208	410	16	20	71.0	284
3	167	399	10	20	92.5	284
4	337	384	16	20	77.5	284
5	264	364	20	20	190.5	284
6	600	333	18	20	112.5	284
7	441	315	16	20	188.5	284
8	163	313	14	20	176.5	284
9	527	287	19	20	260.5	284
10	98	256	255	155	1325.5	284
10	603	223	20	14	74.0	284
11	201	214	3	3	2.5	284
11	181	211	20	20	247.5	284
12	322	204	16	20	210.0	284
13	331	171	11	19	39.5	284
14	607	146	10	20	75.0	284
15	136	126	9	20	59.0	284
16	20	109	20	17	68.5	284
17	404	99	13	20	84.0	284
18	95	80	10	20	52.5	284
19	261	17	6	6	5.0	284

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	300	431	19	18	84.5	285
1	316	421	20	17	79.5	285
2	210	411	16	20	67.0	285
3	168	399	10	20	92.5	285
4	338	386	16	20	76.5	285
5	264	365	20	20	190.5	285
6	602	333	18	20	112.5	285
7	442	317	16	20	188.5	285
8	165	315	14	20	176.5	285
9	529	288	19	20	260.5	285
10	98	256	255	155	1319.5	285
10	497	251	3	7	4.0	285
10	604	223	20	14	74.0	285
11	182	211	20	20	247.0	285
12	322	205	16	20	210.0	285
13	332	172	11	20	48.5	285
14	607	146	10	20	75.0	285
15	137	127	9	20	60.0	285
16	20	109	20	17	68.5	285
17	404	100	13	20	84.5	285
18	97	81	10	20	52.5	285

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	300	431	19	18	84.5	286
1	316	421	20	17	79.5	286
2	210	412	16	20	67.0	286
3	168	399	10	23	97.5	286
4	338	387	16	20	76.5	286
5	266	366	20	20	190.5	286
6	602	333	18	20	112.5	286
7	442	318	16	20	188.5	286
8	167	317	14	20	176.5	286
9	530	288	19	20	260.5	286
10	98	256	255	155	1332.0	286
10	605	223	20	14	74.0	286
11	182	210	20	22	252.5	286
12	322	205	16	20	210.0	286
13	329	173	14	20	55.5	286
14	608	146	10	20	75.0	286
15	137	127	9	20	60.0	286
16	22	109	20	17	68.5	286
17	406	100	13	20	85.5	286
18	99	81	10	20	52.5	286

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	301	439	19	11	68.5	287
1	305	432	8	4	12.5	287
1	316	423	20	17	79.5	287
2	210	412	16	20	67.0	287
3	168	399	10	20	92.5	287
4	339	387	16	20	76.5	287
5	266	366	20	20	190.5	287
6	603	335	18	20	112.5	287
7	443	318	16	20	188.5	287
8	167	317	14	20	176.5	287
9	530	290	19	20	260.5	287
10	98	256	255	155	1317.0	287
10	606	223	20	14	74.0	287
11	182	214	20	20	247.0	287
12	323	206	16	20	210.0	287
13	125	203	3	3	2.5	287
13	129	200	3	3	2.5	287
13	329	173	15	20	69.0	287
14	610	147	10	20	75.0	287
15	139	127	9	20	60.0	287
16	24	109	20	17	68.5	287
17	406	101	13	20	85.5	287
18	101	81	10	20	52.5	287

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	301	439	19	11	62.5	288
1	305	431	8	5	13.5	288
1	316	423	20	17	79.5	288
2	210	413	16	20	66.0	288
3	168	399	10	23	96.0	288
4	339	389	16	20	77.5	288
5	268	366	20	20	189.5	288
6	605	337	18	20	112.5	288
7	443	319	16	20	189.5	288
8	169	317	14	20	177.5	288
9	530	291	19	20	260.5	288
10	98	256	255	155	1305.0	288
10	606	224	20	14	74.0	288
11	182	214	20	20	248.0	288
12	323	208	16	20	210.0	288
13	329	174	15	20	67.0	288
14	612	148	10	20	76.0	288
15	139	127	9	20	61.0	288
16	24	109	20	17	68.5	288
17	407	103	14	20	86.0	288
18	102	81	10	20	51.5	288

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	303	444	19	8	58.0	289
1	307	434	6	4	8.0	289
1	316	424	20	17	79.5	289
2	211	414	18	20	71.0	289
3	169	399	10	23	93.5	289
4	339	389	16	20	77.5	289
5	269	366	20	20	189.5	289
6	605	337	18	20	112.5	289
7	443	320	16	20	189.5	289
8	171	318	14	20	177.5	289
9	530	291	19	20	260.5	289
10	98	256	255	155	1290.5	289
10	606	224	20	14	74.0	289
11	182	215	20	20	248.0	289
12	324	210	16	20	210.0	289
13	329	174	15	20	67.0	289
14	614	150	10	20	76.0	289
15	141	127	9	20	61.0	289
16	26	111	20	17	68.5	289
17	409	105	14	20	85.0	289
18	102	81	10	20	51.5	289

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	304	445	19	8	54.5	290
1	308	435	6	4	8.0	290
1	317	426	20	17	79.5	290
2	211	415	16	20	67.0	290
3	169	399	10	23	96.0	290
4	339	389	16	20	77.5	290
5	270	367	20	20	189.5	290
6	607	339	18	20	111.5	290
7	445	321	16	20	189.5	290
8	171	318	14	20	177.5	290
9	532	293	19	20	260.5	290
10	98	256	255	155	1287.5	290
10	606	226	20	14	74.0	290
11	182	215	20	20	248.0	290
12	324	210	16	20	210.0	290
13	329	176	15	20	73.5	290
14	614	151	10	20	78.5	290
15	143	127	9	20	61.0	290
16	28	113	20	17	68.5	290
17	409	107	14	20	85.0	290
18	102	83	10	20	51.5	290

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	306	445	19	8	43.5	291
1	310	435	4	4	4.5	291
1	317	427	20	17	79.5	291
2	212	415	16	20	67.0	291
3	169	399	10	24	99.5	291
4	340	390	16	20	77.5	291
5	270	369	20	20	189.5	291
6	609	339	18	20	111.5	291
7	447	322	16	20	189.5	291
8	171	319	14	20	177.5	291
9	532	293	19	20	260.5	291
10	98	256	255	155	1290.5	291
10	607	226	20	14	74.0	291
11	182	217	20	20	248.0	291
12	324	210	16	20	210.0	291
13	265	179	4	5	5.0	291
13	329	177	15	20	73.5	291
14	615	153	10	20	76.0	291
15	145	127	9	20	61.0	291
16	28	113	20	17	68.5	291
17	410	107	14	20	85.0	291
18	102	83	10	20	51.5	291

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	307	446	19	8	40.5	292
1	311	437	3	3	2.5	292
1	317	428	20	17	79.5	292
2	214	415	16	20	67.0	292
3	169	401	10	20	92.5	292
4	340	391	16	20	77.5	292
5	270	369	20	20	189.5	292
6	609	340	18	20	111.5	292
