

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	247	420	20	20	280.5	18
1	161	296	14	20	118.0	18
2	23	294	13	20	89.5	18
3	316	285	20	15	89.0	18
4	177	272	14	20	159.0	18
5	393	252	15	20	86.5	18
6	95	216	13	20	112.5	18
7	49	215	18	20	154.5	18
8	615	184	18	20	194.5	18
9	126	181	14	20	100.0	18
10	31	95	20	18	91.5	18
11	537	22	20	20	93.0	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	421	20	20	280.5	19
1	162	296	14	20	118.0	19
2	23	296	13	20	89.5	19
3	316	287	20	15	89.0	19
4	178	273	14	20	157.0	19
5	395	253	15	20	86.5	19
6	95	216	11	20	107.0	19
7	49	215	18	20	154.5	19
8	617	186	18	20	194.5	19
9	127	181	14	20	100.0	19
10	31	96	20	18	91.5	19
11	539	24	20	20	93.0	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	423	20	20	280.5	20
1	23	297	13	20	89.5	20
2	163	296	14	20	118.0	20
3	316	288	20	15	89.0	20
4	178	273	14	20	155.0	20
5	396	253	15	20	86.5	20
6	96	216	11	20	107.0	20
7	50	216	18	20	154.5	20
8	619	186	18	20	194.5	20
9	127	181	14	20	100.0	20
10	31	97	20	18	91.5	20
11	539	25	23	20	98.5	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	423	20	20	280.5	21
1	23	298	13	20	89.5	21
2	165	296	14	20	118.0	21
3	316	288	20	15	89.0	21
4	178	274	14	19	146.5	21
5	396	253	15	20	86.5	21
6	98	216	11	20	107.0	21
7	52	216	18	20	154.5	21
8	619	186	18	20	194.5	21
9	128	183	14	20	100.0	21
10	31	97	20	18	91.5	21
11	539	25	20	20	93.0	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	252	424	20	20	280.5	22
1	23	298	13	20	89.5	22
2	165	297	14	20	118.0	22
3	316	288	20	15	89.0	22
4	180	275	14	20	152.0	22
5	398	253	15	20	86.5	22
6	98	217	11	20	107.0	22
7	53	217	18	20	154.5	22
8	619	188	18	20	194.5	22
9	128	184	14	20	100.0	22
10	33	98	20	18	91.5	22
11	539	25	20	20	96.5	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	254	424	20	20	281.5	23
1	23	298	13	20	89.5	23
2	166	297	14	20	118.0	23
3	317	288	20	15	89.0	23
4	182	277	14	20	151.0	23
5	398	253	15	20	86.5	23
6	55	219	18	20	154.5	23
7	98	217	11	20	107.0	23
8	130	184	14	20	100.0	23
9	34	100	20	18	91.5	23
10	539	25	20	20	93.0	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	256	425	20	19	280.5	24
1	23	300	13	20	89.5	24
2	168	298	14	20	118.0	24
3	317	288	20	15	89.0	24
4	182	277	14	20	132.0	24
5	400	255	16	20	89.0	24
6	56	219	18	20	154.5	24
7	98	218	11	20	107.0	24
8	130	184	14	20	100.0	24
9	34	100	20	18	90.5	24
10	541	25	20	20	93.0	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	426	20	19	280.5	25
1	25	300	13	20	89.5	25
2	168	298	14	20	118.0	25
3	319	290	20	15	89.0	25
4	184	278	14	20	151.0	25
5	402	256	16	20	88.0	25
6	58	221	18	20	154.5	25
7	99	220	11	20	107.0	25
8	132	184	14	20	100.0	25
9	34	102	20	18	90.5	25
10	542	25	20	20	93.0	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	427	21	19	281.5	26
1	25	302	13	20	89.5	26
2	168	300	14	20	118.0	26
3	320	290	20	15	89.0	26
4	185	280	14	20	156.0	26
5	403	257	16	20	89.0	26
6	59	221	18	20	154.5	26
7	101	220	14	20	113.5	26
8	132	186	14	20	100.0	26
9	36	104	20	18	90.5	26
10	542	25	20	20	93.0	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	429	20	19	279.5	27
1	27	302	13	20	89.5	27
2	169	301	14	20	118.0	27
3	320	290	20	15	89.0	27
4	185	281	14	20	151.0	27
5	405	255	16	24	93.5	27
6	103	222	11	20	107.0	27
7	60	221	18	20	154.5	27
8	132	186	14	20	100.0	27
9	38	105	20	18	90.5	27
10	544	25	20	20	93.0	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	429	20	19	279.5	28
1	158	347	14	20	72.5	28
2	170	303	14	20	118.0	28
3	28	303	13	20	89.5	28
4	320	291	20	15	106.5	28
5	185	281	14	20	152.0	28
6	407	259	16	20	88.5	28
7	104	224	11	20	107.0	28
8	62	222	18	20	154.5	28
9	132	188	14	20	100.0	28
10	38	105	20	18	90.5	28
11	544	25	20	20	93.0	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	429	20	19	279.5	29
1	158	349	14	20	72.5	29
2	170	304	14	20	118.0	29
3	30	304	13	20	89.5	29
4	320	293	20	15	89.0	29
5	186	281	14	20	157.0	29
6	409	259	16	20	88.5	29
7	105	224	11	20	107.0	29
8	63	222	18	20	154.5	29
9	132	190	14	20	100.0	29
10	38	107	20	18	90.5	29
11	544	27	20	20	93.0	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	429	20	19	279.5	30
1	158	349	18	20	79.0	30
2	31	306	13	20	89.5	30
3	320	295	20	15	89.0	30
4	186	282	14	20	152.0	30
5	410	261	16	20	88.5	30
6	106	224	11	20	107.0	30
7	64	222	18	20	154.5	30
8	134	191	14	20	100.0	30
9	38	108	20	18	90.5	30
10	544	27	20	20	93.0	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	429	20	19	279.5	31
1	158	349	14	20	72.5	31
2	33	307	13	20	89.5	31
3	320	296	20	15	89.0	31
4	186	284	14	20	133.0	31
5	412	262	16	20	88.5	31
6	361	228	15	20	100.5	31
7	106	226	11	20	107.0	31
8	64	222	18	20	154.5	31
9	135	192	14	22	104.0	31
10	38	108	20	18	90.5	31
11	545	28	20	20	92.0	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	279.5	32
1	159	350	14	20	72.5	32
2	35	307	13	20	89.5	32
3	320	297	20	15	89.0	32
4	187	285	14	20	151.0	32
5	412	262	16	20	88.5	32
6	361	229	15	20	92.5	32
7	106	226	11	20	107.0	32
8	65	223	18	20	154.5	32
9	136	192	14	20	100.0	32
10	40	109	20	18	90.5	32
11	545	29	20	20	93.0	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	279.5	33
1	159	350	14	20	72.5	33
2	35	309	13	20	89.5	33
3	322	297	20	15	89.0	33
4	188	287	14	20	149.0	33
5	412	262	16	20	88.5	33
6	361	229	15	20	93.0	33
7	106	226	11	20	107.0	33
8	65	225	18	20	154.5	33
9	136	192	14	20	100.0	33
10	41	109	20	18	90.5	33
11	545	29	20	20	93.0	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	429	20	19	279.5	34
1	159	351	14	20	72.5	34
2	36	309	13	20	89.5	34
3	322	293	20	20	91.5	34
4	190	288	14	20	149.0	34
5	414	262	16	20	94.0	34
6	363	230	15	20	93.0	34
7	108	226	11	20	107.0	34
8	67	225	18	20	154.5	34
9	136	193	14	20	100.0	34
10	42	109	20	18	90.5	34
11	546	31	20	20	93.0	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	265	430	20	19	279.5	35
1	160	352	14	20	72.5	35
2	37	311	13	20	91.5	35
3	322	299	20	15	90.0	35
4	191	288	14	20	133.0	35
5	416	262	16	20	88.5	35
6	363	231	15	20	93.0	35
7	109	226	11	20	107.0	35
8	67	225	18	20	154.5	35
9	137	193	15	20	102.0	35
10	42	111	20	18	90.5	35
11	547	33	20	20	92.0	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	432	20	19	279.5	36
1	160	354	14	20	71.5	36
2	37	311	13	20	89.5	36
3	323	301	20	15	90.0	36
4	192	289	14	20	127.5	36
5	416	262	15	20	88.0	36
6	365	232	15	20	94.5	36
7	109	227	11	20	107.0	36
8	68	225	18	20	154.5	36
9	140	193	14	20	100.0	36
10	44	111	20	18	92.5	36
11	549	34	20	20	93.0	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	432	20	19	279.5	37
1	160	354	14	20	71.5	37
2	38	311	13	20	89.5	37
3	325	301	20	15	90.0	37
4	192	290	14	20	127.5	37
5	416	263	15	20	88.0	37
6	365	234	15	20	94.5	37
7	109	228	11	20	107.0	37
8	68	227	18	20	154.5	37
9	141	193	14	20	100.0	37
10	44	113	20	18	92.5	37
11	549	35	20	20	93.0	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	433	20	19	279.5	38
1	160	354	14	20	71.5	38
2	39	311	13	20	89.5	38
3	325	301	20	15	90.0	38
4	192	290	14	19	127.0	38
5	416	264	15	20	88.0	38
6	365	235	15	20	94.5	38
7	111	230	11	20	107.0	38
8	68	227	18	20	154.5	38
9	142	195	14	20	99.0	38
10	46	113	20	18	92.5	38
11	551	35	20	20	93.0	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	435	20	19	279.5	39
1	160	354	14	20	71.5	39
2	40	311	13	20	89.5	39
3	325	303	20	15	90.0	39
4	192	290	14	19	144.5	39
5	417	266	15	20	88.0	39
6	365	237	15	20	94.5	39
7	112	230	11	20	107.0	39
8	68	228	18	20	154.5	39
9	142	196	14	20	100.0	39
10	47	113	20	18	92.5	39
11	553	35	20	20	93.0	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	436	20	19	279.5	40
1	160	355	14	20	71.5	40
2	41	311	13	20	89.5	40
3	326	304	20	15	90.0	40
4	418	268	15	20	88.0	40
5	365	237	15	20	93.5	40
6	114	232	11	20	107.0	40
7	68	228	18	20	154.5	40
8	142	198	14	20	100.0	40
9	48	114	20	18	92.5	40
10	554	36	20	20	93.0	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	270	437	20	19	279.5	41
1	161	357	14	20	71.5	41
2	41	313	13	20	89.5	41
3	326	305	20	15	90.0	41
4	420	270	15	20	88.0	41
5	365	238	15	20	94.0	41
6	116	232	11	20	107.0	41
7	70	228	18	20	154.5	41
8	143	199	14	20	100.0	41
9	49	115	20	18	91.5	41
10	556	36	20	20	93.0	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	270	439	20	19	279.5	42
1	162	357	14	20	71.5	42
2	41	315	13	20	89.5	42
3	328	305	20	15	90.0	42
4	422	272	15	20	88.0	42
5	366	238	15	20	93.5	42
6	117	234	11	20	107.0	42
7	70	229	18	20	154.5	42
8	143	199	14	20	100.0	42
9	49	116	20	18	91.5	42
10	556	38	20	20	93.0	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	271	439	20	19	279.5	43
1	164	357	14	20	71.5	43
2	43	315	13	20	89.5	43
3	328	305	20	15	90.0	43
4	422	272	15	20	88.0	43
5	366	239	15	20	94.0	43
6	118	234	11	20	107.0	43
7	70	229	18	20	154.5	43
8	143	199	14	20	100.0	43
9	51	116	20	18	91.5	43
10	556	38	20	20	93.0	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	271	441	20	21	283.5	44
1	164	357	14	20	71.5	44
2	43	316	13	20	89.5	44
3	330	306	20	15	90.0	44
4	423	272	15	20	88.0	44
5	368	239	15	20	93.0	44
6	118	235	11	20	107.0	44
7	70	229	18	20	154.5	44
8	144	200	14	20	100.0	44
9	51	116	20	18	91.5	44
10	556	39	20	20	93.0	44

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	441	20	19	279.5	45
1	165	357	14	20	75.0	45
2	44	317	13	20	89.5	45
3	332	308	20	15	90.0	45
4	424	273	16	20	101.5	45
5	367	236	16	23	96.0	45
6	118	235	11	20	107.0	45
7	70	230	18	20	154.5	45
8	146	200	14	20	100.0	45
9	52	118	20	18	91.5	45
10	558	39	20	20	93.0	45

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	441	20	19	279.5	46
1	165	359	14	20	71.5	46
2	44	319	13	20	89.5	46
3	333	308	20	15	90.0	46
4	424	273	16	20	95.0	46
5	368	239	15	20	89.5	46
6	118	237	11	20	107.0	46
7	71	230	18	20	154.5	46
8	146	202	14	20	100.0	46
9	52	119	20	18	91.5	46
10	558	41	20	20	93.0	46

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	443	20	19	279.5	47
1	166	359	14	20	71.5	47
2	44	319	13	20	89.5	47
3	335	308	20	15	90.0	47
4	426	273	16	20	89.0	47
5	369	240	15	20	91.5	47
6	120	238	11	20	107.0	47
7	73	230	18	22	162.5	47
8	148	203	14	20	100.0	47
9	54	120	20	18	91.5	47
10	558	41	20	20	93.0	47

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	443	20	20	280.5	48
1	167	360	14	20	71.5	48
2	45	320	13	20	89.5	48
3	335	308	20	15	90.0	48
4	427	273	15	20	87.5	48
5	369	240	15	20	95.0	48
6	121	239	11	20	107.0	48
7	73	232	18	20	154.5	48
8	149	203	14	20	100.0	48
9	56	120	20	18	91.0	48
10	558	41	20	20	93.0	48

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	275	444	20	19	279.5	49
1	167	360	14	20	71.5	49
2	45	321	13	21	93.0	49
3	335	309	20	15	90.0	49
4	427	274	15	20	87.5	49
5	370	240	15	20	95.0	49
6	122	240	11	20	107.0	49
7	73	234	18	20	154.5	49
8	151	203	14	20	100.0	49
9	58	121	20	18	91.0	49
10	558	41	20	20	96.0	49

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	276	446	20	19	279.5	50
1	167	360	14	20	71.5	50
2	47	324	13	20	89.5	50
3	335	311	20	15	89.5	50
4	427	275	15	20	87.5	50
5	370	242	15	20	95.0	50
6	122	241	11	20	107.0	50
7	73	234	18	20	154.5	50
8	151	204	14	20	100.0	50
9	58	123	20	18	91.0	50
10	559	41	20	20	93.0	50

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	273	446	23	19	285.5	51
1	168	362	14	20	71.5	51
2	47	323	18	21	92.0	51
3	337	313	20	15	90.0	51
4	428	276	15	20	87.5	51
5	372	244	15	20	95.0	51
6	123	242	11	20	107.0	51
7	73	235	18	20	154.5	51
8	152	204	14	20	100.0	51
9	60	124	20	18	91.0	51
10	559	42	20	20	93.0	51

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	272	447	24	19	287.5	52
1	168	362	14	20	71.5	52
2	49	326	13	20	89.5	52
3	339	314	20	15	90.0	52
4	428	276	15	20	87.5	52
5	372	244	15	20	95.0	52
6	124	243	11	21	114.5	52
7	73	235	18	20	154.5	52
8	152	205	14	20	100.0	52
9	61	124	20	18	91.0	52
10	559	42	20	20	93.0	52

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	276	449	20	19	279.5	53
1	169	362	14	20	71.5	53
2	49	326	13	20	89.5	53
3	341	316	20	15	90.0	53
4	428	276	15	20	87.5	53
5	124	246	11	20	107.0	53
6	374	244	15	20	95.0	53
7	74	236	18	20	154.5	53
8	153	206	14	20	100.0	53
9	63	124	20	18	91.0	53
10	559	44	20	20	93.0	53

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	276	449	20	19	279.5	54
1	169	364	14	20	71.5	54
2	49	328	13	20	89.5	54
3	341	318	20	15	90.0	54
4	428	278	15	20	87.5	54
5	124	248	11	20	107.0	54
6	374	245	15	20	95.0	54
7	74	236	18	20	154.5	54
8	155	206	14	20	99.0	54
9	63	124	20	18	95.5	54
10	561	44	20	20	93.0	54

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	278	450	20	19	279.5	55
1	169	364	14	20	71.5	55
2	189	328	14	20	118.0	55
3	50	328	13	20	89.5	55
4	343	318	20	15	90.0	55
5	428	279	15	20	87.5	55
6	126	249	11	21	108.5	55
7	374	246	15	20	95.0	55
8	76	237	18	20	154.5	55
9	156	206	14	20	99.0	55
10	63	126	20	18	91.0	55
11	562	44	20	20	93.0	55

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	278	450	20	19	279.5	56
1	169	366	14	20	71.5	56
2	190	329	14	20	118.0	56
3	50	328	13	20	89.5	56
4	343	319	20	15	90.0	56
5	430	279	15	20	87.5	56
6	126	252	11	20	107.0	56
7	374	248	15	20	95.0	56
8	76	237	18	20	154.5	56
9	156	206	14	20	99.0	56
10	63	127	20	18	91.0	56
11	562	44	20	20	93.0	56

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	278	451	20	19	279.5	57
1	170	366	14	20	71.5	57
2	192	330	14	20	118.0	57
3	51	328	13	20	89.5	57
4	345	321	20	15	90.0	57
5	431	279	15	20	87.5	57
6	126	252	11	20	107.0	57
7	375	250	15	20	95.0	57
8	78	237	18	20	154.5	57
9	158	206	14	20	99.0	57
10	65	128	20	18	91.0	57
11	563	46	20	20	93.0	57

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	280	453	20	19	279.5	58
1	172	366	14	20	71.5	58
2	192	330	14	20	118.0	58
3	52	329	13	20	89.5	58
4	347	318	20	18	95.0	58
5	431	279	15	20	87.5	58
6	375	252	15	20	95.0	58
7	126	252	11	20	107.0	58
8	79	237	18	20	154.5	58
9	160	207	14	20	103.5	58
10	67	128	20	18	91.0	58
11	563	47	20	20	93.0	58

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	282	455	20	19	279.5	59
1	174	367	14	20	70.5	59
2	194	331	14	20	118.0	59
3	52	329	13	20	89.5	59
4	349	321	20	15	90.0	59
5	431	279	15	20	87.5	59
6	375	252	15	20	95.0	59
7	128	252	11	20	107.0	59
8	79	238	18	20	154.5	59
9	161	209	14	20	100.0	59
10	67	128	20	18	91.0	59
11	565	48	20	20	93.0	59

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	282	456	20	19	279.5	60
1	174	368	14	20	71.5	60
2	194	332	14	20	118.0	60
3	52	330	13	20	89.5	60
4	349	321	20	15	89.0	60
5	432	280	16	20	89.0	60
6	377	254	15	20	94.0	60
7	129	252	11	20	107.0	60
8	81	238	18	20	154.5	60
9	161	207	15	22	101.5	60
10	67	128	20	18	91.5	60
11	565	48	20	20	92.0	60

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	283	456	20	19	279.5	61
1	176	369	14	20	71.5	61
