

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
9	235	88	17	20	210.5	4
10	469	50	14	20	69.0	4
11	386	26	20	16	98.5	4
12	92	7	17	20	221.5	4

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	236	367	16	20	95.0	5
1	99	247	20	19	109.0	5
2	544	203	10	20	62.5	5
3	139	197	20	18	99.5	5
4	107	173	16	20	86.5	5
5	55	143	20	20	201.5	5
6	396	134	18	20	126.0	5
7	314	100	19	20	269.0	5
8	23	93	12	20	112.5	5
9	236	89	17	20	210.5	5
10	469	50	14	20	69.0	5
11	386	26	20	16	98.5	5
12	92	7	17	20	221.5	5

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	238	369	16	20	98.5	6
1	100	249	20	19	109.0	6
2	545	203	10	20	62.5	6
3	141	199	20	18	99.5	6
4	109	174	16	20	86.5	6
5	56	145	20	20	201.5	6
6	397	135	18	20	126.0	6
7	314	100	19	20	269.0	6
8	23	93	12	20	112.5	6
9	236	90	17	20	210.5	6
10	469	52	14	20	69.0	6
11	387	28	20	16	104.5	6
12	92	8	17	20	221.5	6

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	238	370	16	20	95.0	7
1	100	249	20	19	109.0	7
2	547	204	10	20	62.5	7
3	141	199	20	18	99.5	7
4	109	176	16	20	86.5	7
5	56	147	20	20	201.5	7
6	397	136	18	20	130.0	7
7	314	102	19	20	270.0	7
8	25	94	12	20	112.5	7
9	236	90	17	20	210.5	7
10	469	54	14	20	69.0	7
11	387	28	20	16	98.5	7
12	92	8	17	20	221.5	7

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	371	17	20	97.0	8
1	100	249	20	19	109.0	8
2	547	204	10	20	62.5	8
3	142	200	20	18	99.5	8
4	110	176	16	20	86.5	8
5	56	148	20	20	201.5	8
6	397	138	18	20	130.0	8
7	315	102	19	20	270.0	8
8	25	94	12	20	112.5	8
9	236	91	17	20	210.5	8
10	471	55	14	20	69.0	8
11	387	30	20	16	98.5	8
12	94	8	17	20	222.5	8

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	371	17	20	97.0	9
1	102	249	20	19	109.0	9
2	549	206	10	20	62.5	9
3	142	200	20	18	99.5	9
4	112	177	16	20	86.5	9
5	58	148	20	22	208.0	9
6	398	140	18	20	126.0	9
7	315	102	19	20	270.0	9
8	26	94	12	20	112.5	9
9	238	91	17	20	210.5	9
10	471	55	14	20	69.0	9
11	387	30	20	16	98.5	9
12	94	8	17	20	222.5	9

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	371	18	20	98.0	10
1	102	250	20	19	109.0	10
2	550	207	10	20	62.5	10
3	142	202	20	18	99.5	10
4	112	179	16	20	86.5	10
5	58	148	20	20	201.0	10
6	398	140	18	20	126.0	10
7	313	103	23	20	275.0	10
8	28	96	12	20	112.5	10
9	239	91	17	20	209.5	10
10	473	55	14	20	69.0	10
11	389	30	20	16	98.5	10
12	94	9	17	20	222.5	10

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	237	372	17	20	96.0	11
1	102	249	20	20	115.0	11
2	550	209	10	20	62.5	11
3	142	203	20	18	99.5	11
4	112	179	16	20	86.5	11
5	58	149	20	20	201.0	11
6	398	142	18	20	130.0	11
7	317	104	19	20	269.0	11
8	30	96	12	20	112.5	11
9	240	91	17	20	210.5	11
10	474	55	14	20	69.0	11
11	391	30	20	16	98.5	11
12	95	10	17	20	222.5	11

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	240	373	16	20	101.0	12
1	103	250	20	19	109.0	12
2	550	210	10	20	62.5	12
3	143	204	20	18	99.5	12
4	113	179	16	20	86.5	12
5	60	149	20	20	201.0	12
6	399	142	18	20	126.0	12
7	319	104	19	20	270.0	12
8	30	98	12	20	112.5	12
9	242	91	17	20	211.5	12
10	474	57	14	20	69.0	12
11	392	30	20	16	94.5	12
12	96	10	17	20	222.5	12

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	240	374	16	20	94.0	13
1	103	250	20	19	116.0	13
2	552	210	10	20	62.5	13
3	143	204	20	18	99.5	13
4	114	181	16	20	86.0	13
5	60	149	20	20	201.0	13
6	399	142	18	20	126.0	13
7	321	106	19	20	270.0	13
8	32	98	12	20	112.5	13
9	244	93	17	20	211.5	13
10	474	58	14	20	69.0	13
11	392	31	20	16	94.5	13
12	96	10	17	20	222.5	13

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	242	374	16	20	94.0	14
1	103	251	20	19	109.0	14
2	552	210	10	20	62.5	14
3	143	205	20	18	99.5	14
4	114	183	16	20	85.0	14
5	62	150	20	20	201.0	14
6	400	142	18	20	126.0	14
7	323	107	19	20	270.0	14
8	32	98	12	20	112.5	14
9	244	95	17	20	210.5	14
10	475	58	14	20	69.0	14
11	392	31	20	16	94.5	14
12	96	10	17	20	222.5	14

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	244	374	16	20	94.5	15
1	103	253	20	19	109.0	15
2	554	212	10	20	62.5	15
3	143	207	20	18	99.5	15
4	114	183	16	20	85.5	15
5	64	150	20	20	201.0	15
6	402	144	18	20	130.0	15
7	325	107	19	20	270.0	15
8	34	98	12	20	112.5	15
9	246	95	17	20	211.5	15
10	477	58	14	20	69.0	15
11	392	31	20	16	94.5	15
12	98	11	17	20	222.5	15

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	246	376	16	20	94.0	16
1	103	253	20	21	113.5	16
2	556	213	10	20	62.5	16
3	144	209	20	18	99.5	16
4	116	183	16	20	85.5	16
5	65	152	20	20	201.0	16
6	402	145	18	20	130.0	16
7	326	107	19	20	270.0	16
8	36	98	12	20	112.5	16
9	248	95	17	20	211.5	16
10	477	58	14	20	69.0	16
11	392	33	20	16	94.5	16
12	99	11	17	20	222.5	16

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	248	376	16	20	94.0	17
1	104	254	20	19	109.0	17
2	558	213	10	20	62.5	17
3	144	211	20	18	99.5	17
4	116	185	16	20	85.5	17
5	66	153	20	20	201.0	17
6	404	145	18	20	130.0	17
7	326	107	19	20	270.0	17
8	38	98	12	20	112.5	17
9	248	95	17	20	211.5	17
10	477	60	14	20	69.0	17
11	392	31	20	18	100.0	17
12	100	12	17	20	225.5	17

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	378	16	20	95.0	18
1	106	254	23	19	111.5	18
2	558	213	10	20	62.5	18
3	146	211	20	18	99.5	18
4	116	187	16	20	85.5	18
5	67	154	20	20	201.0	18
6	405	147	18	20	144.0	18
7	326	109	19	20	270.0	18
8	38	99	12	20	112.5	18
9	250	95	17	20	211.5	18
10	477	61	14	20	69.0	18
11	392	33	20	16	94.5	18
12	101	12	17	20	222.5	18

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	378	16	20	95.0	19
1	107	255	20	19	109.0	19
2	559	214	10	20	66.0	19
3	146	213	20	18	99.5	19
4	116	187	16	20	85.5	19
5	67	154	20	20	201.0	19
6	407	148	18	20	126.0	19
7	327	111	19	20	270.0	19
8	38	99	12	20	112.5	19
9	251	96	17	20	211.5	19
10	477	62	14	20	69.0	19
11	392	35	20	16	94.5	19
12	103	14	17	20	222.5	19

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	378	16	20	95.0	20
1	107	257	20	19	109.0	20
2	147	215	20	18	99.5	20
3	561	214	10	20	62.5	20
4	118	188	16	20	85.5	20
5	68	155	20	20	201.0	20
6	408	149	18	20	126.0	20
7	327	112	19	20	270.0	20
8	40	99	12	20	112.5	20
9	251	96	17	20	211.5	20
10	479	62	14	20	69.0	20
11	394	35	20	16	94.5	20
12	105	14	17	20	222.5	20

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	249	378	16	20	95.0	21
1	107	257	20	19	109.0	21
2	143	217	24	18	105.0	21
3	563	216	10	20	62.5	21
4	120	190	16	20	85.0	21
5	68	155	20	20	201.0	21
6	408	149	18	20	126.0	21
7	327	113	19	20	270.0	21
8	41	99	12	20	112.5	21
9	251	96	17	20	211.5	21
10	479	62	14	20	69.0	21
11	394	36	20	16	94.5	21
12	107	15	17	20	222.5	21

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	251	378	16	20	95.0	22
1	109	259	20	19	108.0	22
2	147	218	20	18	99.5	22
3	563	216	10	20	62.5	22
4	8	202	16	20	81.0	22
5	122	190	16	20	86.5	22
6	68	155	20	20	201.0	22
7	410	150	18	20	126.0	22
8	327	113	19	20	270.0	22
9	42	101	12	20	112.5	22
10	252	98	17	20	211.5	22
11	479	64	16	20	80.0	22
12	394	36	20	16	94.5	22
13	109	16	17	20	222.5	22

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	253	379	16	20	95.0	23
1	110	259	20	19	109.0	23
2	147	218	20	18	99.5	23
3	563	217	10	20	62.5	23
4	10	203	16	20	81.0	23
5	122	191	16	20	86.5	23
6	69	157	20	20	201.0	23
7	410	150	18	20	126.0	23
8	327	115	19	20	270.0	23
9	43	101	12	20	112.5	23
10	252	100	17	20	211.5	23
11	479	64	14	20	69.0	23
12	396	36	20	16	102.0	23
13	111	16	17	20	222.5	23

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	253	381	17	20	94.0	24
1	110	259	20	19	109.0	24
2	563	219	10	25	65.0	24
3	147	219	20	18	99.5	24
4	11	205	16	20	81.0	24
5	122	191	16	20	86.5	24
6	69	157	20	20	202.0	24
7	412	151	18	20	126.0	24
8	327	115	19	20	270.0	24
9	252	102	21	20	215.5	24
10	43	101	12	20	113.5	24
11	479	64	14	20	69.0	24
12	396	36	20	16	94.5	24
13	111	18	17	20	223.5	24

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	381	17	20	94.0	25
1	111	259	20	19	109.0	25
2	563	219	10	20	62.5	25
3	147	219	20	18	99.5	25
4	12	205	16	20	81.0	25
5	122	191	16	20	86.5	25
6	70	157	20	20	202.0	25
7	412	153	18	20	126.0	25
8	327	115	19	20	270.0	25
9	252	102	17	20	210.5	25
10	43	102	12	20	113.5	25
11	481	64	14	20	69.0	25
12	396	38	20	16	94.5	25
13	111	19	17	20	223.5	25

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	382	17	20	95.0	26
1	113	259	20	19	109.0	26
2	563	221	10	20	62.5	26
3	147	220	20	18	99.5	26
4	14	205	16	20	81.0	26
5	122	193	16	20	86.5	26
6	71	159	20	20	202.0	26
7	412	153	18	20	126.0	26
8	327	116	19	24	277.5	26
9	252	102	17	20	210.5	26
10	45	102	12	20	113.5	26
11	481	64	14	20	69.0	26
12	398	38	20	16	94.5	26
13	111	19	17	20	223.5	26

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	382	17	20	94.0	27
1	114	261	20	19	109.0	27
2	149	222	20	18	99.5	27
3	564	221	10	20	62.5	27
4	16	206	16	20	81.0	27
5	122	195	16	20	86.5	27
6	71	160	20	20	202.0	27
7	412	153	18	20	126.0	27
8	328	116	19	20	270.0	27
9	45	104	12	20	113.5	27
10	253	103	17	20	210.5	27
11	482	65	14	20	69.0	27
12	398	40	20	16	94.5	27
13	111	20	17	20	223.5	27

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	382	17	20	94.0	28
1	116	263	20	19	109.0	28
2	150	222	20	18	99.5	28
3	566	221	10	20	62.5	28
4	18	208	16	20	81.0	28
5	123	195	16	20	86.5	28
6	73	161	20	20	202.0	28
7	412	153	18	20	126.0	28
8	330	117	19	20	270.0	28
9	45	105	12	20	113.5	28
10	253	103	17	20	210.5	28
11	483	67	14	20	69.0	28
12	398	40	20	16	94.5	28
13	111	22	17	20	223.5	28

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	255	384	17	20	94.0	29
1	117	263	20	19	109.0	29
2	150	222	20	18	99.5	29
3	568	221	10	20	62.5	29
4	20	209	16	20	81.0	29
5	123	195	16	20	86.5	29
6	75	162	20	20	202.0	29
7	414	153	18	20	126.0	29
8	330	117	19	20	270.0	29
9	45	105	12	20	113.5	29
10	254	103	17	20	210.5	29
11	483	67	14	20	68.0	29
12	399	40	20	16	94.5	29
13	111	22	17	20	223.5	29

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	256	385	16	20	92.5	30
1	117	265	20	19	109.0	30
2	151	222	20	18	99.5	30
3	569	221	10	20	62.5	30
4	20	209	16	20	81.0	30
5	125	196	16	20	86.5	30
6	75	164	20	20	202.0	30
7	414	155	18	20	126.0	30
8	331	119	19	20	270.0	30
9	45	106	12	20	113.5	30
10	254	103	17	20	210.5	30
11	485	67	14	20	68.0	30
12	400	40	20	16	94.5	30
13	113	22	17	20	223.5	30

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	257	387	16	20	92.5	31
1	117	265	20	19	109.0	31
2	151	224	20	18	99.5	31
3	569	221	10	20	62.5	31
4	21	209	16	20	81.0	31
5	121	198	20	20	94.5	31
6	75	164	20	20	202.0	31
7	414	155	18	20	126.0	31
8	332	121	19	20	270.0	31
9	45	108	12	20	114.0	31
10	254	103	17	20	210.5	31
11	485	68	14	20	69.0	31
12	402	42	23	16	100.5	31
13	113	24	17	20	223.5	31

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	257	387	16	20	92.5	32
1	119	267	20	19	109.0	32
2	152	225	20	18	99.5	32
3	571	222	10	20	62.5	32
4	23	211	16	20	81.0	32
5	126	198	16	20	86.0	32
6	75	166	20	20	202.0	32
7	414	157	18	20	126.0	32
8	334	121	19	20	270.0	32
9	45	109	12	20	113.5	32
10	254	103	17	20	210.5	32
11	485	68	14	20	69.0	32
12	404	42	20	16	94.5	32
13	113	25	17	20	223.5	32

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	258	387	16	20	95.0	33
1	119	269	20	19	112.5	33
2	152	227	20	18	99.5	33
3	573	222	10	20	62.5	33
4	24	211	16	20	85.0	33
5	126	198	16	20	86.0	33
6	76	166	20	20	202.0	33
7	414	157	18	20	126.0	33
8	336	121	19	20	270.0	33
9	46	110	12	20	113.5	33
10	255	105	17	20	210.5	33
11	485	68	14	20	69.0	33
12	405	42	20	16	94.5	33
13	113	25	17	20	223.5	33

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	387	16	20	95.0	34
1	121	269	20	19	109.0	34
2	152	229	20	18	99.5	34
3	573	222	10	20	62.5	34
4	24	212	16	20	81.0	34
5	128	198	16	20	86.0	34
6	76	167	20	20	202.0	34
7	414	159	18	20	126.0	34
8	337	122	19	20	270.0	34
9	46	110	12	20	113.5	34
10	256	105	17	20	210.5	34
11	487	68	14	20	69.0	34
12	405	42	20	16	94.5	34
13	114	26	17	20	223.5	34

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	388	16	20	94.0	35
1	122	270	20	19	109.0	35
2	152	231	20	18	99.5	35
3	573	224	10	20	61.5	35
4	25	212	16	20	81.0	35
5	130	199	16	20	86.0	35
6	78	167	20	20	202.0	35
7	416	160	18	20	130.0	35
8	337	122	19	20	270.0	35
9	46	111	12	20	112.5	35
10	257	107	17	20	211.5	35
11	489	69	14	20	69.0	35
12	407	42	20	16	94.5	35
13	114	27	17	20	223.5	35

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	259	388	17	20	96.0	36
1	123	272	20	19	109.0	36
2	152	233	20	18	98.5	36
3	572	225	12	22	65.5	36
4	25	212	16	20	81.0	36
5	132	201	16	20	86.0	36
6	78	167	20	20	201.0	36
7	417	160	18	20	131.5	36
8	339	124	19	20	277.5	36
9	48	111	12	20	112.5	36
10	258	109	17	20	212.0	36
11	489	71	14	20	69.0	36
12	407	43	20	16	94.5	36
13	116	27	17	20	223.5	36

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	261	388	17	20	96.0	37
1	123	272	20	19	109.0	37
2	152	234	20	18	98.5	37
3	574	225	10	20	62.5	37
4	27	212	16	20	81.0	37
5	134	202	16	20	86.0	37
6	79	167	20	20	201.0	37
7	419	160	18	20	130.0	37
8	340	124	19	20	270.5	37
9	49	113	12	20	112.5	37
10	258	111	17	20	212.0	37
11	489	71	14	20	69.0	37
12	407	43	20	16	94.5	37
13	116	27	17	20	223.5	37

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	262	388	17	20	96.0	38
1	124	272	20	19	109.0	38
2	154	236	20	18	98.5	38
3	574	226	10	20	61.5	38
4	27	212	16	20	81.0	38
5	134	202	16	20	86.0	38
6	79	167	20	20	201.0	38
7	420	162	18	20	130.0	38
8	342	125	19	20	270.0	38
9	50	113	12	20	112.5	38
10	258	111	17	20	212.0	38
11	490	71	14	20	69.0	38
12	409	43	20	16	94.5	38
13	118	29	17	20	223.5	38

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	388	17	20	96.0	39
1	124	272	20	19	109.0	39
2	154	236	20	18	98.5	39
3	574	226	10	20	61.5	39
4	27	212	16	20	81.0	39
5	134	202	16	20	86.0	39
6	79	167	20	20	201.0	39
7	422	164	18	20	130.0	39
8	342	125	19	20	270.0	39
9	51	114	12	20	112.5	39
10	259	110	17	23	217.0	39
11	492	72	14	20	69.0	39
12	410	43	20	16	105.0	39
13	120	29	17	20	223.5	39

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	263	388	17	20	97.5	40
1	124	273	20	19	109.0	40
2	154	238	22	18	103.5	40
3	575	228	10	20	61.5	40
4	28	212	16	20	81.0	40
5	134	203	16	20	86.0	40
6	80	167	20	20	201.0	40
7	422	165	18	20	130.0	40
8	342	126	19	20	276.5	40
9	259	115	17	20	211.5	40
10	51	114	12	20	112.5	40
11	492	72	14	20	69.0	40
12	410	43	20	16	94.5	40
13	120	30	17	20	223.5	40

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	264	388	17	20	96.0	41
1	125	273	20	19	109.0	41
2	154	240	20	18	98.5	41
3	577	229	10	20	61.5	41
4	28	212	16	20	81.0	41
5	134	203	16	20	86.0	41
6	82	169	20	20	201.0	41
7	422	166	18	20	130.0	41
8	344	126	19	20	270.0	41
9	260	116	17	20	211.5	41
10	51	114	12	20	112.5	41
11	492	72	14	20	69.0	41
12	410	43	20	16	94.5	41
13	120	30	17	20	223.5	41

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	264	388	17	20	96.0	42
1	126	273	20	19	109.0	42
2	155	240	20	18	98.5	42
3	577	230	10	20	61.5	42
4	28	214	16	21	87.0	42
5	136	203	16	22	89.0	42
6	83	169	20	20	201.0	42
7	422	166	18	20	130.0	42
8	344	126	19	20	270.0	42
9	260	117	17	20	211.5	42
10	51	114	12	20	112.5	42
11	494	72	14	20	69.0	42
12	412	43	20	16	94.5	42
13	122	30	17	20	223.5	42

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	266	388	17	20	96.0	43
1	126	273	20	19	109.0	43
2	155	241	20	18	98.5	43
3	578	232	10	20	61.5	43
4	28	214	16	20	81.0	43
5	137	204	16	20	86.0	43
6	84	169	20	20	201.0	43
7	422	166	18	20	130.0	43
8	346	126	19	20	270.0	43
9	260	117	17	20	211.5	43
10	51	116	12	20	112.5	43
11	494	72	14	20	69.0	43
12	414	44	20	16	94.5	43
13	124	32	18	20	224.5	43

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	266	388	17	20	96.0	44
1	126	275	20	19	109.0	44
2	155	242	20	18	103.0	44
3	579	232	10	20	61.5	44
4	29	215	16	20	81.0	44
5	137	205	16	20	86.0	44
6	85	169	20	20	201.0	44
7	422	166	18	20	130.0	44
8	53	118	12	20	112.5	44
9	261	117	17	20	211.5	44
10	494	72	14	20	69.0	44
11	416	44	20	16	94.5	44
12	126	32	17	20	223.5	44

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	389	17	20	96.0	45
1	126	275	20	19	109.0	45
2	155	242	20	18	99.5	45
3	579	232	10	20	61.5	45
4	29	216	16	20	81.0	45
5	137	206	16	20	86.5	45
6	85	169	20	20	201.0	45
7	422	166	18	20	130.0	45
8	53	120	12	20	112.5	45
9	262	118	17	20	211.5	45
10	494	72	14	20	69.0	45
11	417	45	20	16	96.0	45
12	128	32	17	20	223.5	45
13	485	7	15	20	139.5	45

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	267	390	17	20	96.0	46
1	127	275	20	19	109.0	46
2	155	242	20	18	99.5	46
3	580	233	10	20	61.5	46
4	30	216	16	20	81.0	46
5	137	207	16	20	86.0	46
6	85	169	20	20	201.0	46
7	422	167	18	20	130.0	46
8	263	120	17	20	211.5	46
9	53	120	12	20	112.5	46
10	496	72	14	20	69.0	46
11	418	47	20	16	94.5	46
12	129	32	17	20	223.5	46
13	485	8	15	20	139.5	46

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	268	392	17	20	96.0	47
1	128	277	20	19	109.0	47
2	156	244	20	18	99.5	47
3	580	234	10	20	61.5	47
4	30	218	16	20	81.0	47
5	138	208	16	20	86.5	47
6	85	170	20	20	201.0	47
7	424	168	18	20	130.0	47
8	262	122	19	20	217.0	47
9	53	120	12	20	112.5	47
10	497	72	14	20	69.0	47
11	419	49	20	16	95.0	47
12	129	33	17	20	223.5	47
13	486	9	15	20	139.5	47

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	392	17	20	96.0	48
1	130	279	20	19	108.0	48
2	156	245	20	18	99.5	48
3	581	231	10	24	66.5	48
4	32	220	16	20	81.0	48
5	138	208	16	20	86.5	48
6	86	172	20	20	201.0	48
7	424	168	18	20	130.0	48
8	264	124	17	20	210.5	48
9	54	121	12	20	112.5	48
10	497	74	14	20	69.0	48
11	421	49	20	16	94.5	48
12	130	35	17	20	222.5	48
13	486	11	15	20	138.5	48

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	394	17	20	96.0	49
1	131	279	20	19	108.0	49
2	156	245	20	18	99.5	49
3	582	236	10	20	62.5	49
4	32	222	16	20	81.0	49
5	139	210	16	20	86.5	49
6	86	172	20	20	201.0	49
7	424	170	18	20	130.0	49
8	266	126	17	20	210.5	49
9	55	123	12	20	112.5	49
10	499	74	14	20	69.0	49
11	421	49	20	16	94.5	49
12	130	35	20	20	228.5	49
13	486	11	15	20	138.5	49

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	394	17	20	96.0	50
1	131	279	20	19	108.0	50
2	156	246	20	18	99.5	50
3	582	236	10	20	62.5	50
4	34	223	16	20	81.0	50
5	140	210	16	20	86.5	50
6	88	173	20	20	201.0	50
7	424	171	18	20	130.0	50
8	266	128	17	20	210.5	50
9	55	123	12	20	112.5	50
10	499	76	14	20	69.0	50
11	421	49	20	16	94.5	50
12	130	35	17	20	222.5	50
13	486	13	15	20	138.5	50

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	394	17	20	96.0	51
1	132	279	20	19	108.0	51
2	158	247	20	18	99.5	51
3	584	236	10	20	62.5	51
4	35	223	16	20	81.0	51
5	141	208	16	22	89.0	51
6	88	173	20	20	201.0	51
7	424	171	18	20	130.0	51
8	266	128	17	20	210.5	51
9	56	123	12	20	112.5	51
10	501	76	14	20	69.0	51
11	421	49	20	16	94.5	51
12	130	36	17	20	222.5	51
13	487	14	15	20	138.5	51

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	394	17	20	96.0	52
1	133	281	20	19	108.0	52
2	158	247	20	18	99.5	52
3	584	236	10	20	62.5	52
4	37	225	16	20	81.0	52
5	141	212	16	20	85.5	52
6	88	173	20	20	201.0	52
7	424	172	18	20	130.0	52
8	266	128	17	20	210.5	52
9	58	123	12	20	112.5	52
10	503	76	14	20	69.0	52
11	422	50	20	16	94.5	52
12	130	38	17	20	222.5	52
13	487	15	15	20	138.5	52

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
0	269	394	17	20	96.0	53
1	135	282	20	19	108.0	53
2	160	249	20	18	98.5	53
3	584	238	10	20	62.5	53
4	37	226	16	20	81.0	53
5	143	213	16	20	85.5	53
6	90	174	20	20	201.0	53
7	424	172	18	20	130.0	53
8	267	128	17	20	210.5	53
9	60	125	12	20	112.5	53
10	503	77	14	20	69.0	53
11	422	50	21	20	101.5	53
12	130	39	17	20	222.5	53
13	487	15	15	20	138.5	53

INDEX	X_COORD	Y_COORD	WIDTH	HEIGHT	AREA	FRAME
